dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
GAD Gene-Disease Associations	gad	graves disease; hashimoto disease	0.012048	0.59677	1	0	1		graves disease; hashimoto disease
GAD Gene-Disease Associations	gad	rheumatic diseases; rheumatism	-0.0064606	1	1	0	-1		rheumatic diseases; rheumatism
GAD Gene-Disease Associations	gad	hypertension; insulin resistance	0.016064	0.5818	1	0	1		hypertension; insulin resistance
GAD Gene-Disease Associations	gad	gastritis; helicobacter infections	0.012048	0.6004	1	0	1		gastritis; helicobacter infections
GAD Gene-Disease Associations	gad	epilepsy, temporal lobe;	0.012048	0.59935	1	0	1		epilepsy, temporal lobe;
GAD Gene-Disease Associations	gad	graves ophthalmopathy; thyroid associated opthalmopathies	0.02008	0.36127	1	0	1		graves ophthalmopathy; thyroid associated opthalmopathies
GAD Gene-Disease Associations	gad	meningococcal disease	0.0015715	1	1	0	1		meningococcal disease
GAD Gene-Disease Associations	gad	antibiotic-induced cutaneous allergic reactions	0.012048	0.59798	1	0	1		antibiotic-induced cutaneous allergic reactions
GAD Gene-Disease Associations	gad	lymphoproliferative disorders	-0.012921	0.61564	1	0	-1		lymphoproliferative disorders
GAD Gene-Disease Associations	gad	behcet's disease	0.0096036	0.70633	1	0	1		behcet's disease
GAD Gene-Disease Associations	gad	asthma; bronchial hyperreactivity; hypersensitivity, immediate	0.038415	0.35385	1	0	1		asthma; bronchial hyperreactivity; hypersensitivity, immediate
GAD Gene-Disease Associations	gad	erythema nodosum; sarcoidosis	0.017636	0.6912	1	0	1		erythema nodosum; sarcoidosis
GAD Gene-Disease Associations	gad	multiple sclerosis	0.055177	0.33287	1	0	1		multiple sclerosis
GAD Gene-Disease Associations	gad	oral submucous fibrosis	0.016064	0.57933	1	0	1		oral submucous fibrosis
GAD Gene-Disease Associations	gad	alopecia areata	0.02008	0.36428	1	0	1		alopecia areata
GAD Gene-Disease Associations	gad	biliary cirrhosis; liver cirrhosis, biliary	0.012048	0.59954	1	0	1		biliary cirrhosis; liver cirrhosis, biliary
GAD Gene-Disease Associations	gad	hypersensitivity	0.003143	1	1	0	1		hypersensitivity
GAD Gene-Disease Associations	gad	alopecia areata; autoimmune diseases	0.012048	0.5986	1	0	1		alopecia areata; autoimmune diseases
GAD Gene-Disease Associations	gad	coeliac disease	0.012048	0.59868	1	0	1		coeliac disease
GAD Gene-Disease Associations	gad	haemophilia a	0.012048	0.59761	1	0	1		haemophilia a
GAD Gene-Disease Associations	gad	crohn's disease; ulcerative colitis	-0.027414	0.35163	1	0	-1		crohn's disease; ulcerative colitis
GAD Gene-Disease Associations	gad	cerebral infarction;	0.012048	0.59657	1	0	1		cerebral infarction;
GAD Gene-Disease Associations	gad	acquired immunodeficiency syndrome; hiv infections; [x]human immunodeficiency virus disease	0.012048	0.60063	1	0	1		acquired immunodeficiency syndrome; hiv infections; [x]human immunodeficiency virus disease
GAD Gene-Disease Associations	gad	hiv infection	0.012048	0.59835	1	0	1		hiv infection
GAD Gene-Disease Associations	gad	helicobacter infections; metaplasia	0.012048	0.60077	1	0	1		helicobacter infections; metaplasia
GAD Gene-Disease Associations	gad	carcinoma, squamous cell; inflammation; mouth neoplasms; thrombosis	0.012048	0.60234	1	0	1		carcinoma, squamous cell; inflammation; mouth neoplasms; thrombosis
GAD Gene-Disease Associations	gad	cardiovascular diseases; hypertension	0.012048	0.59758	1	0	1		cardiovascular diseases; hypertension
GAD Gene-Disease Associations	gad	glomerular filtration rate	-0.0064606	1	1	0	-1		glomerular filtration rate
GAD Gene-Disease Associations	gad	femur head necrosis;	-0.0064606	1	1	0	-1		femur head necrosis;
GAD Gene-Disease Associations	gad	diabetic retinopathy	0.024096	0.34877	1	0	1		diabetic retinopathy
GAD Gene-Disease Associations	gad	brill-symmers disease; lymphoma, follicular; lymphoma, non-hodgkin; lymphoma, non-hodgkin's	0.012048	0.5997	1	0	1		brill-symmers disease; lymphoma, follicular; lymphoma, non-hodgkin; lymphoma, non-hodgkin's
GAD Gene-Disease Associations	gad	helicobacter infections; peptic ulcer	0.016064	0.57763	1	0	1		helicobacter infections; peptic ulcer
GAD Gene-Disease Associations	gad	graves' disease	-0.012921	0.61436	1	0	-1		graves' disease
GAD Gene-Disease Associations	gad	inflammation	0.025668	0.46755	1	0	1		inflammation
GAD Gene-Disease Associations	gad	aspergillosis; lung diseases, fungal	-0.0064606	1	1	0	-1		aspergillosis; lung diseases, fungal
GAD Gene-Disease Associations	gad	uveitis	-0.020953	0.2082	1	0	-1		uveitis
GAD Gene-Disease Associations	gad	bone density; osteoporosis	0.012048	0.59552	1	0	1		bone density; osteoporosis
GAD Gene-Disease Associations	gad	lipid profile	-0.0064606	1	1	0	-1		lipid profile
GAD Gene-Disease Associations	gad	tic; combined vocal and multiple motor; tourette syndrome	0.012048	0.60081	1	0	1		tic; combined vocal and multiple motor; tourette syndrome
GAD Gene-Disease Associations	gad	colonic neoplasms; neoplasm recurrence, local	0.012048	0.60096	1	0	1		colonic neoplasms; neoplasm recurrence, local
GAD Gene-Disease Associations	gad	pain, postoperative	0.016064	0.58053	1	0	1		pain, postoperative
GAD Gene-Disease Associations	gad	lymphoma, b-cell; lymphoma, t-cell	0.012048	0.60077	1	0	1		lymphoma, b-cell; lymphoma, t-cell
GAD Gene-Disease Associations	gad	wegener's granulomatosis	0.02008	0.3632	1	0	1		wegener's granulomatosis
GAD Gene-Disease Associations	gad	subarachnoid hemorrhage	0.02008	0.36137	1	0	1		subarachnoid hemorrhage
GAD Gene-Disease Associations	gad	chronic periodontitis	0.0096036	0.70625	1	0	1		chronic periodontitis
GAD Gene-Disease Associations	gad	cardiovascular disease; periodontal disease	0.032129	0.20965	1	0	1		cardiovascular disease; periodontal disease
GAD Gene-Disease Associations	gad	h. pylori infection	0.01362	0.69255	1	0	1		h. pylori infection
GAD Gene-Disease Associations	gad	silicosis	0.016064	0.58001	1	0	1		silicosis
GAD Gene-Disease Associations	gad	pneumoconiosis	0.028112	0.21842	1	0	1		pneumoconiosis
GAD Gene-Disease Associations	gad	ankylosing spondylitis	0.032129	0.20732	1	0	1		ankylosing spondylitis
GAD Gene-Disease Associations	gad	rheumatoid spondylitis; spondylitis, ankylosing	0.0015715	1	1	0	1		rheumatoid spondylitis; spondylitis, ankylosing
GAD Gene-Disease Associations	gad	chronic ulcerative colitis; colitis, ulcerative	0.040161	0.12615	1	0	1		chronic ulcerative colitis; colitis, ulcerative
GAD Gene-Disease Associations	gad	knee osteoarthritis	0.02008	0.36364	1	0	1		knee osteoarthritis
GAD Gene-Disease Associations	gad	osteoarthritis, knee	0.025668	0.46962	1	0	1		osteoarthritis, knee
GAD Gene-Disease Associations	gad	sudden infant death	0.036145	0.21279	1	0	1		sudden infant death
GAD Gene-Disease Associations	gad	intervertebral disk displacement	0.0055876	1	1	0	1		intervertebral disk displacement
GAD Gene-Disease Associations	gad	bone mineral density ;  osteoporosis	0.012048	0.59782	1	0	1		bone mineral density ;  osteoporosis
GAD Gene-Disease Associations	gad	spinal diseases	0.02008	0.36302	1	0	1		spinal diseases
GAD Gene-Disease Associations	gad	carcinoma, renal cell; inflammation; kidney neoplasms; neoplasm metastasis	-0.0064606	1	1	0	-1		carcinoma, renal cell; inflammation; kidney neoplasms; neoplasm metastasis
GAD Gene-Disease Associations	gad	dengue hemorrhagic fever	0.02008	0.36342	1	0	1		dengue hemorrhagic fever
GAD Gene-Disease Associations	gad	kidney aging	-0.0048891	1	1	0	-1		kidney aging
GAD Gene-Disease Associations	gad	hyperparathyroidism, secondary	0.034398	0.46867	1	0	1		hyperparathyroidism, secondary
GAD Gene-Disease Associations	gad	myasthenia gravis	0.016064	0.58055	1	0	1		myasthenia gravis
GAD Gene-Disease Associations	gad	abortion, habitual	0.025668	0.46862	1	0	1		abortion, habitual
GAD Gene-Disease Associations	gad	pre-eclampsia	0.077877	0.03667	1	0	1		pre-eclampsia
GAD Gene-Disease Associations	gad	preeclampsia	0.0337	0.31138	1	0	1		preeclampsia
GAD Gene-Disease Associations	gad	sarcoidosis, pulmonary	0.028112	0.22262	1	0	1		sarcoidosis, pulmonary
GAD Gene-Disease Associations	gad	arthritis, juvenile rheumatoid; chronic childhood arthritis	0.028112	0.21945	1	0	1		arthritis, juvenile rheumatoid; chronic childhood arthritis
GAD Gene-Disease Associations	gad	otitis media; recurrence	0.017636	0.69023	1	0	1		otitis media; recurrence
GAD Gene-Disease Associations	gad	helicobacter infections	0.036145	0.2138	1	0	1		helicobacter infections
GAD Gene-Disease Associations	gad	bacteremia;	0.016064	0.57993	1	0	1		bacteremia;
GAD Gene-Disease Associations	gad	puerperal disorders; sepsis; streptococcal infections; systemic infection	0.032129	0.21079	1	0	1		puerperal disorders; sepsis; streptococcal infections; systemic infection
GAD Gene-Disease Associations	gad	prosthesis failure	0.016064	0.58337	1	0	1		prosthesis failure
GAD Gene-Disease Associations	gad	sepsis	0.017636	0.69176	1	0	1		sepsis
GAD Gene-Disease Associations	gad	periodontitis	0.096386	0.0075399	1	0	1		periodontitis
GAD Gene-Disease Associations	gad	tuberculosis, pulmonary	0.049764	0.13456	1	0	1		tuberculosis, pulmonary
GAD Gene-Disease Associations	gad	malaria	0.015191	0.74163	1	0	1		malaria
GAD Gene-Disease Associations	gad	malaria, falciparum	0.0096036	0.70714	1	0	1		malaria, falciparum
GAD Gene-Disease Associations	gad	focal segmental glomsclerosis; glomerulosclerosis, focal segmental	0.016064	0.58224	1	0	1		focal segmental glomsclerosis; glomerulosclerosis, focal segmental
GAD Gene-Disease Associations	gad	hodgkin disease; inflammation	0.036145	0.21534	1	0	1		hodgkin disease; inflammation
GAD Gene-Disease Associations	gad	thryoiditis, subacute granulomatous	0.012048	0.59632	1	0	1		thryoiditis, subacute granulomatous
GAD Gene-Disease Associations	gad	paediatric renal allograft	0.01362	0.69169	1	0	1		paediatric renal allograft
GAD Gene-Disease Associations	gad	arthritis; osteoarthritis	0.012048	0.59717	1	0	1		arthritis; osteoarthritis
GAD Gene-Disease Associations	gad	gastric disease	0.02008	0.36175	1	0	1		gastric disease
GAD Gene-Disease Associations	gad	rubella vaccination	0.02008	0.36016	1	0	1		rubella vaccination
GAD Gene-Disease Associations	gad	irritable bowel syndrome	0.037716	0.21045	1	0	1		irritable bowel syndrome
GAD Gene-Disease Associations	gad	atopy	0.029684	0.31669	1	0	1		atopy
GAD Gene-Disease Associations	gad	arthritis, rheumatoid	-0.0097782	0.7573	1	0	-1		arthritis, rheumatoid
GAD Gene-Disease Associations	gad	asthma;	0.01589	0.81015	1	0	1		asthma;
GAD Gene-Disease Associations	gad	neoplasms	0.028811	0.43725	1	0	1		neoplasms
GAD Gene-Disease Associations	gad	inflammatory bowel disease, nos; inflammatory bowel diseases	0.028112	0.21587	1	0	1		inflammatory bowel disease, nos; inflammatory bowel diseases
GAD Gene-Disease Associations	gad	colitis, ulcerative	0.032129	0.20847	1	0	1		colitis, ulcerative
GAD Gene-Disease Associations	gad	ulcerative colitis	0.021652	0.47121	1	0	1		ulcerative colitis
GAD Gene-Disease Associations	gad	asthma; bronchial hyperreactivity	0.012048	0.59942	1	0	1		asthma; bronchial hyperreactivity
GAD Gene-Disease Associations	gad	postoperative complications	0.012048	0.59942	1	0	1		postoperative complications
GAD Gene-Disease Associations	gad	atherosclerosis; obesity	-0.024969	0.12237	1	0	-1		atherosclerosis; obesity
GAD Gene-Disease Associations	gad	apoplexy; myocardial infarction; stroke	0.012048	0.59604	1	0	1		apoplexy; myocardial infarction; stroke
GAD Gene-Disease Associations	gad	carcinoma, hepatocellular; hepatitis c, chronic; lcc - liver cell carcinoma; liver neoplasms	0.016064	0.57972	1	0	1		carcinoma, hepatocellular; hepatitis c, chronic; lcc - liver cell carcinoma; liver neoplasms
GAD Gene-Disease Associations	gad	hypothyroidism	0.0015715	1	1	0	1		hypothyroidism
GAD Gene-Disease Associations	gad	retinopathy, diabetic	0.0071591	1	1	0	1		retinopathy, diabetic
GAD Gene-Disease Associations	gad	retinopathy of prematurity	0.024096	0.34477	1	0	1		retinopathy of prematurity
GAD Gene-Disease Associations	gad	pulmonary fibrosis	0.024096	0.3452	1	0	1		pulmonary fibrosis
GAD Gene-Disease Associations	gad	crohn disease; crohn's disease	0.0055876	1	1	0	1		crohn disease; crohn's disease
GAD Gene-Disease Associations	gad	lung diseases	0.021652	0.47492	1	0	1		lung diseases
GAD Gene-Disease Associations	gad	benzene toxicity	-0.0064606	1	1	0	-1		benzene toxicity
GAD Gene-Disease Associations	gad	cystic fibrosis; pseudomonas infections	0.012048	0.59825	1	0	1		cystic fibrosis; pseudomonas infections
GAD Gene-Disease Associations	gad	hepatitis b, chronic; liver cirrhosis	0.016064	0.58088	1	0	1		hepatitis b, chronic; liver cirrhosis
GAD Gene-Disease Associations	gad	pancreatitis, chronic	0.0071591	1	1	0	1		pancreatitis, chronic
GAD Gene-Disease Associations	gad	carcinoma, hepatocellular; lcc - liver cell carcinoma; liver neoplasms	0.0096036	0.70488	1	0	1		carcinoma, hepatocellular; lcc - liver cell carcinoma; liver neoplasms
GAD Gene-Disease Associations	gad	carcinoma, squamous cell; mouth neoplasms; squamous cell carcinoma	0.024096	0.34623	1	0	1		carcinoma, squamous cell; mouth neoplasms; squamous cell carcinoma
GAD Gene-Disease Associations	gad	non-hodgkin's lymphoma	0.0055876	1	1	0	1		non-hodgkin's lymphoma
GAD Gene-Disease Associations	gad	preterm delivery	0.028112	0.22064	1	0	1		preterm delivery
GAD Gene-Disease Associations	gad	carcinoma, hepatocellular; liver neoplasms	0.016064	0.5815	1	0	1		carcinoma, hepatocellular; liver neoplasms
GAD Gene-Disease Associations	gad	alpha 1-antitrypsin deficiency; lung neoplasms; neoplasm of lung ; pulmonary disease, chronic obstructive	0.02008	0.36438	1	0	1		alpha 1-antitrypsin deficiency; lung neoplasms; neoplasm of lung ; pulmonary disease, chronic obstructive
GAD Gene-Disease Associations	gad	esophageal neoplasms; head and neck neoplasms; laryngeal neoplasms; mouth neoplasms; pharyngeal neoplasms	0.0096036	0.70784	1	0	1		esophageal neoplasms; head and neck neoplasms; laryngeal neoplasms; mouth neoplasms; pharyngeal neoplasms
GAD Gene-Disease Associations	gad	carcinoma, hepatocellular; hepatitis b, chronic; lcc - liver cell carcinoma; liver neoplasms	0.012048	0.59971	1	0	1		carcinoma, hepatocellular; hepatitis b, chronic; lcc - liver cell carcinoma; liver neoplasms
GAD Gene-Disease Associations	gad	lung function	0.01362	0.69156	1	0	1		lung function
GAD Gene-Disease Associations	gad	colitis, ulcerative; crohn disease;	0.016064	0.58094	1	0	1		colitis, ulcerative; crohn disease;
GAD Gene-Disease Associations	gad	crohn disease;	0.028112	0.22034	1	0	1		crohn disease;
GAD Gene-Disease Associations	gad	chronic ulcerative colitis; colitis, ulcerative; crohn disease; crohn's disease; inflammatory bowel disease, nos; inflammatory bowel diseases	0.0055876	1	1	0	1		chronic ulcerative colitis; colitis, ulcerative; crohn disease; crohn's disease; inflammatory bowel disease, nos; inflammatory bowel diseases
GAD Gene-Disease Associations	gad	lymphoma, non-hodgkin	-0.041383	0.43449	1	0	-1		lymphoma, non-hodgkin
GAD Gene-Disease Associations	gad	leukemia, lymphocytic, chronic, b-cell	0.006286	1	1	0	1		leukemia, lymphocytic, chronic, b-cell
GAD Gene-Disease Associations	gad	multiple myeloma	-0.00017461	1	1	0	-1		multiple myeloma
GAD Gene-Disease Associations	gad	cervical cancer	0.044177	0.1313	1	0	1		cervical cancer
GAD Gene-Disease Associations	gad	lymphoma	0.011175	0.74533	1	0	1		lymphoma
GAD Gene-Disease Associations	gad	drug hypersensitivity	0.0015715	1	1	0	1		drug hypersensitivity
GAD Gene-Disease Associations	gad	dental implants	0.012048	0.59593	1	0	1		dental implants
GAD Gene-Disease Associations	gad	myopia	-0.012921	0.61531	1	0	-1		myopia
GAD Gene-Disease Associations	gad	pain, postoperative; radius fractures; reflex sympathetic dystrophy	0.032129	0.2069	1	0	1		pain, postoperative; radius fractures; reflex sympathetic dystrophy
GAD Gene-Disease Associations	gad	diabetes mellitus, insulin-dependent; diabetes mellitus, type 1	0.0337	0.3138	1	0	1		diabetes mellitus, insulin-dependent; diabetes mellitus, type 1
GAD Gene-Disease Associations	gad	hepatitis b, chronic	0.037716	0.21287	1	0	1		hepatitis b, chronic
GAD Gene-Disease Associations	gad	hiv infections; [x]human immunodeficiency virus disease	-0.023398	0.37617	1	0	-1		hiv infections; [x]human immunodeficiency virus disease
GAD Gene-Disease Associations	gad	pregnancy loss	0.024795	0.58774	1	0	1		pregnancy loss
GAD Gene-Disease Associations	gad	behcet syndrome	0.0071591	1	1	0	1		behcet syndrome
GAD Gene-Disease Associations	gad	psoriasis	0.045748	0.20907	1	0	1		psoriasis
GAD Gene-Disease Associations	gad	graft vs host disease	-0.037891	0.10856	1	0	-1		graft vs host disease
GAD Gene-Disease Associations	gad	sclerosis, systemic	-0.0064606	1	1	0	-1		sclerosis, systemic
GAD Gene-Disease Associations	gad	chagas cardiomyopathy; chagas disease	0.012048	0.60311	1	0	1		chagas cardiomyopathy; chagas disease
GAD Gene-Disease Associations	gad	urticaria	-0.0024446	1	1	0	-1		urticaria
GAD Gene-Disease Associations	gad	cholangitis, sclerosing	-0.0024446	1	1	0	-1		cholangitis, sclerosing
GAD Gene-Disease Associations	gad	behcet syndrome;	0.017636	0.68806	1	0	1		behcet syndrome;
GAD Gene-Disease Associations	gad	kidney transplantation	0.012048	0.59708	1	0	1		kidney transplantation
GAD Gene-Disease Associations	gad	celiac disease;	0.028112	0.21849	1	0	1		celiac disease;
GAD Gene-Disease Associations	gad	type 1 diabetes	0.012048	0.5986	1	0	1		type 1 diabetes
GAD Gene-Disease Associations	gad	cirrhosis	-0.03143	0.11966	1	0	-1		cirrhosis
GAD Gene-Disease Associations	gad	respiratory syncytial virus infections	0.024096	0.34519	1	0	1		respiratory syncytial virus infections
GAD Gene-Disease Associations	gad	malaria, cerebral	0.0096036	0.70642	1	0	1		malaria, cerebral
GAD Gene-Disease Associations	gad	lipids	-0.0024446	1	1	0	-1		lipids
GAD Gene-Disease Associations	gad	pterygium	0.016064	0.57819	1	0	1		pterygium
GAD Gene-Disease Associations	gad	lymphocytes	0.012048	0.6023	1	0	1		lymphocytes
GAD Gene-Disease Associations	gad	liver cirrhosis, biliary	-0.0064606	1	1	0	-1		liver cirrhosis, biliary
GAD Gene-Disease Associations	gad	cardiovascular diseases; coronary disease; myocardial infarction; stroke	0.00048115	1	1	0	1		cardiovascular diseases; coronary disease; myocardial infarction; stroke|fluvastatin induced cholesterol changes|hyperlipoproteinemia type ii
GAD Gene-Disease Associations	gad	connective tissue diseases; fetal diseases; inflammation; musculoskeletal diseases; pregnancy complications, hematologic; premature birth; skin diseases	0.046218	0.26878	1	0	1		connective tissue diseases; fetal diseases; inflammation; musculoskeletal diseases; pregnancy complications, hematologic; premature birth; skin diseases|infection; inflammation; premature birth|premature birth
GAD Gene-Disease Associations	gad	shyness	0.0090277	0.73027	1	0	1		shyness|depression, postpartum;|cognitive function
GAD Gene-Disease Associations	gad	heart failure; myocardial infarction	0.014735	0.47557	1	0	1		heart failure; myocardial infarction|coronary disease; myocardial ischemia|heart failure; myocardial ischemia
GAD Gene-Disease Associations	gad	autoimmune diseases; gastritis	0.018121	0.21791	1	0	1		autoimmune diseases; gastritis|leptospirosis; swamp fever|uveomeningoencephalitic syndrome
GAD Gene-Disease Associations	gad	renal function	0.012048	0.60196	1	0	1		renal function
GAD Gene-Disease Associations	gad	chronic obstructive pulmonary disease	0.020537	0.70009	1	0	1		chronic obstructive pulmonary disease|bladder cancer|lung cancer
GAD Gene-Disease Associations	gad	juvenile endogenous attack-like psychoses	0.014946	0.58379	1	0	1		juvenile endogenous attack-like psychoses|psychoses, substance-induced|cocaine abuse
GAD Gene-Disease Associations	gad	carcinoma, hepatocellular; diabetes complications; diabetes mellitus; inflammation; liver neoplasms	0.014249	0.58048	1	0	1		carcinoma, hepatocellular; diabetes complications; diabetes mellitus; inflammation; liver neoplasms|hodgkin disease; lymphoma; lymphoma, non-hodgkin
GAD Gene-Disease Associations	gad	fetal death	0.016064	0.58187	1	0	1		fetal death
GAD Gene-Disease Associations	gad	biliary cirrhosis; hepatitis, autoimmune; liver cirrhosis, biliary	0.012048	0.59986	1	0	1		biliary cirrhosis; hepatitis, autoimmune; liver cirrhosis, biliary
GAD Gene-Disease Associations	gad	cough	0.012048	0.59935	1	0	1		cough
GAD Gene-Disease Associations	gad	panic disorder; migraine	0.012048	0.59776	1	0	1		panic disorder; migraine|temperament traits|gambling behaviour
GAD Gene-Disease Associations	gad	nausea	0.016778	0.30774	1	0	1		nausea|eating disorders|substance withdrawal syndrome
GAD Gene-Disease Associations	gad	asthma; eczema; allergic disease	0.015403	0.42913	1	0	1		asthma; eczema; allergic disease|graft rejection, liver
GAD Gene-Disease Associations	gad	bone density; fractures	0.001807	1	1	0	1		bone density; fractures|fractures, spontaneous; osteoporosis, postmenopausal|femoral neck fractures; fractures, stress
GAD Gene-Disease Associations	gad	atrial fibrillation; hypertension	0.02008	0.36027	1	0	1		atrial fibrillation; hypertension
GAD Gene-Disease Associations	gad	startle reflex	0.012508	0.49522	1	0	1		startle reflex|bulimia|fibromyalgia
GAD Gene-Disease Associations	gad	alcoholism; heroin dependence	0.012048	0.59704	1	0	1		alcoholism; heroin dependence
GAD Gene-Disease Associations	gad	mean	0.002204	0.02768	1	0	1	mean	mean|stdv
GAD Gene-Disease Associations	gad	atherosclerosis; brain ischemia; carotid stenosis; thrombosis	-0.00051685	1	1	0	-1		atherosclerosis; brain ischemia; carotid stenosis; thrombosis|brain ischemia; stroke; vascular diseases
GAD Gene-Disease Associations	gad	spinal ossification	0.016064	0.57993	1	0	1		spinal ossification|spondylosis, lumbar
GAD Gene-Disease Associations	gad	metamphetamine dependence	0.012048	0.60254	1	0	1		metamphetamine dependence|alcoholism; renal disease, end stage
GAD Gene-Disease Associations	gad	impulse control disorder	0.012048	0.59746	1	0	1		impulse control disorder|schizophrenia; tardive dyskinesia
GAD Gene-Disease Associations	gad	hypertension; myocardial ischemia	0.0015715	1	1	0	1		hypertension; myocardial ischemia
GAD Gene-Disease Associations	gad	suntan	-0.0064606	1	1	0	-1		suntan|tanning
GAD Gene-Disease Associations	gad	liver diseases, alcoholic	0.016064	0.58088	1	0	1		liver diseases, alcoholic
GAD Gene-Disease Associations	gad	aortic aneurysm, abdominal;	-0.0042679	0.83702	1	0	-1		aortic aneurysm, abdominal;|hyperhomocysteinemia
GAD Gene-Disease Associations	gad	anemia, sickle cell; beta thalassemia; beta-thalassemia; blood coagulation disorders, inherited; sickle cell anemia; vascular diseases	0.019709	0.29888	1	0	1		anemia, sickle cell; beta thalassemia; beta-thalassemia; blood coagulation disorders, inherited; sickle cell anemia; vascular diseases|aspirin resistance|recurrent pregnancy loss
GAD Gene-Disease Associations	gad	cystic fibrosis;	0.028112	0.21897	1	0	1		cystic fibrosis;
GAD Gene-Disease Associations	gad	critical illness; multiple organ failure; systemic inflam response synd; systemic inflammatory response syndrome	0.012971	0.47227	1	0	1		critical illness; multiple organ failure; systemic inflam response synd; systemic inflammatory response syndrome|dermatitis, allergic contact; dermatitis, atopic; eczema allergic|diabetes mellitus type ii; diabetes mellitus, type 2; diabetic nephropathies; diabetic nephropathy; inflammation|aneurysm, ruptured; aortic aneurysm, abdominal|infection; kidney failure, acute|aortic aneurysm, abdominal; inflammation; postoperative complications|asthma; lipids; c-reactive protein; obesity; glucose; leptin; atopy|aortic aneurysm, abdominal; aortic rupture|inflammation; inflammatory bowel disease, nos; inflammatory bowel diseases|osteolysis|coal workers pneumoconiosis|erythema|pneumoconiosis; silicosis|apoplexy; atherosclerosis; inflammation; stroke|inflammation; neoplasms|apoplexy; brain ischemia; encephalitis; stroke|stomach cancer; gastritis|duodenal ulcer; gastrointestinal diseases; helicobacter infections; stomach neoplasms; stomach ulcer; stomach; ulcer|bacterial vaginosis; vaginosis, bacterial|chronic periodontitis; periodontitis|dementia; inflammation|asphyxia neonatorum; brain ischemia; hypoxia-ischemia, brain|glossitis, benign migratory|critical illness;|duodenal ulcer; gastritis; helicobacter infections; stomach neoplasms|bone diseases, metabolic; osteoporosis, postmenopausal|dental plaque; gingivitis|burns; multiple organ failure; shock|gastroenteritis|aids dementia complex; aids related dementia complex|precancerous conditions; stomach neoplasms|carcinoma; helicobacter infections; stomach neoplasms|gastroesophageal reflux; helicobacter infections|thinness|obstetric labor, premature|bleeding after cardiac surgery
GAD Gene-Disease Associations	gad	allograft dysfunction, renal	0.01423	0.26327	1	0	1		allograft dysfunction, renal|alveolitis, extrinsic allergic; bird fancier's lung; extrinsic allergic alveolitis|autoimmune diseases; pelvic pain; prostatitis; syndrome|alphavirus infections; infectious mononucleosis; q fever|common cold;|common cold; otitis media; picornaviridae infections|leukemia, acute myeloid; longevity; myelodysplasia|allograft outcome|bronchiolitis obliterans syndrome|cell-surface b7 expression; cytokine production|chlamydia infections; infertility, female|graft-vs-host disease|hepatitis b; hepatitis c; reperfusion injury|kidney graft survival|parvovirus|angina pectoris; coronary artery disease; inflammation; myocardial infarction|renal allograft outcome|kidney; failure; renal insufficiency|clonorchiasis; fibrosis|lung transplant complications|g6pd deficiency|heart valve diseases; rheumatic heart disease|eclampsia; pre-eclampsia|brucellosis;|hepatitis c; recurrence|kidney disease; vascular disease|disease models, animal; fever; seizures, febrile|acute rejection|fatty liver; hepatitis c, chronic; insulin resistance|glomerulonephritis, iga; kidney failure, chronic
GAD Gene-Disease Associations	gad	atrial fibrillation; inflammation	0.013297	0.37083	1	0	1		atrial fibrillation; inflammation|cachexia; esophageal neoplasms; stomach neoplasms|cytokine production|dermatitis, atopic; dermatitis, irritant; dermatitis, occupational; hand dermatoses|multiple organ failure; multiple trauma; sepsis; systemic infection|hepatitis c, chronic; viremia
GAD Gene-Disease Associations	gad	desensitization in solid organ transplant recipients	0.029017	0.13414	1	0	1		desensitization in solid organ transplant recipients|interstitial lung diseases|scleroderma, systemic; skin ulcer; systemic scleroderma|osteolysis; prosthesis failure|pemphigus vulgaris|disc disease, intervertebral|arthritis; asthma; diabetes, type 1; pemphigus; il-1ri|renal transplantation, rejection after|graft-versus-host disease; longevity; spondyloarthropathies; aphthous stomatitis|infection; postoperative complications|arthritis; diabetes, type 1; pregnancy loss, recurrent; juvenile arthritis; pemphigus; il-1ri|common variable immunodeficiency|hepatitis c; longevity|graves ophthalmopathy|hiv; tuberculosis; cleft lip with cleft palate; cleft lip without cleft palate|juvenile arthritis
GAD Gene-Disease Associations	gad	parvovirus b19 infection	0.013829	0.41108	1	0	1		parvovirus b19 infection|epstein-barr virus infections; lymphoproliferative disorders|liver transplantation, immunosuppression after|pulmonary disease, chronic obstructive; pulmonary emphysema
GAD Gene-Disease Associations	gad	arthritis, juvenile rheumatoid; arthritis, rheumatoid; chronic childhood arthritis; periodontitis; rheumatoid arthritis	0.013075	0.49191	1	0	1		arthritis, juvenile rheumatoid; arthritis, rheumatoid; chronic childhood arthritis; periodontitis; rheumatoid arthritis|hemorrhagic fever with renal syndrome; pleural effusion|gastritis, atrophic; stomach neoplasms|helicobacter infections; purpura, thrombocytopenic, idiopathic
GAD Gene-Disease Associations	gad	glomerulonephritis, iga; iga glomerulonephritides; recurrence	0.028112	0.22031	1	0	1		glomerulonephritis, iga; iga glomerulonephritides; recurrence
GAD Gene-Disease Associations	gad	appendicitis	0.014993	0.39892	1	0	1		appendicitis|burns; shock, septic|burns; infection; wounds and injuries|burns; sepsis; systemic infection|bacteremia; gram-negative bacterial infections|periodontal disease|acute pancreatitis
