dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
GeneSigDB Published Gene Signatures	genesigdb	17724462-TableS1	-0.057808	0.16545	1	0	-1		17724462-TableS1
GeneSigDB Published Gene Signatures	genesigdb	15220918-TableS1a	-0.023059	0.68222	1	0	-1		15220918-TableS1a
GeneSigDB Published Gene Signatures	genesigdb	11562467-Table3	0.015444	0.58191	1	0	1		11562467-Table3
GeneSigDB Published Gene Signatures	genesigdb	18381933-SuppTableS4	0.017804	0.62486	1	0	1		18381933-SuppTableS4
GeneSigDB Published Gene Signatures	genesigdb	15762987-SuppTable4	0.019305	0.36112	1	0	1		15762987-SuppTable4
GeneSigDB Published Gene Signatures	genesigdb	16424041-SuppTable2	0.011583	0.59821	1	0	1		16424041-SuppTable2
GeneSigDB Published Gene Signatures	genesigdb	17115125-SuppTable3	0.015444	0.57959	1	0	1		17115125-SuppTable3
GeneSigDB Published Gene Signatures	genesigdb	19458276-Table3	0.011583	0.59865	1	0	1		19458276-Table3
GeneSigDB Published Gene Signatures	genesigdb	12067990-Table3	-0.0061669	1	1	0	-1		12067990-Table3
GeneSigDB Published Gene Signatures	genesigdb	11779836-Table2	0.011583	0.60007	1	0	1		11779836-Table2
GeneSigDB Published Gene Signatures	genesigdb	18395814-Table1b	0.011583	0.59615	1	0	1		18395814-Table1b
GeneSigDB Published Gene Signatures	genesigdb	18593982-UpregulatedGeneList	-0.0023059	1	1	0	-1		18593982-UpregulatedGeneList
GeneSigDB Published Gene Signatures	genesigdb	15505275-SuppTable4	-0.020056	0.20533	1	0	-1		15505275-SuppTable4
GeneSigDB Published Gene Signatures	genesigdb	16140920-Table1b	-0.023917	0.12145	1	0	-1		16140920-Table1b
GeneSigDB Published Gene Signatures	genesigdb	15988031-TableS5	-0.0061669	1	1	0	-1		15988031-TableS5
GeneSigDB Published Gene Signatures	genesigdb	18667080-TableS4	0.013138	0.68994	1	0	1		18667080-TableS4
GeneSigDB Published Gene Signatures	genesigdb	18537972-TableS4	0.020109	0.59063	1	0	1		18537972-TableS4
GeneSigDB Published Gene Signatures	genesigdb	18614019-TableS4d	-0.057057	0.10709	1	0	-1		18614019-TableS4d
GeneSigDB Published Gene Signatures	genesigdb	17823277-Table2	0.0054161	1	1	0	1		17823277-Table2
GeneSigDB Published Gene Signatures	genesigdb	16699793-Table2	-0.0046118	1	1	0	-1		16699793-Table2
GeneSigDB Published Gene Signatures	genesigdb	15374961-Table2	-0.016195	0.59137	1	0	-1		15374961-Table2
GeneSigDB Published Gene Signatures	genesigdb	17389037-Tab5	-0.00075075	1	1	0	-1		17389037-Tab5
GeneSigDB Published Gene Signatures	genesigdb	18006812-TableS1	-0.028529	0.263	1	0	-1		18006812-TableS1
GeneSigDB Published Gene Signatures	genesigdb	16373702-Table1a	-0.023917	0.12007	1	0	-1		16373702-Table1a
GeneSigDB Published Gene Signatures	genesigdb	15284076-TableE3	0.011583	0.59703	1	0	1		15284076-TableE3
GeneSigDB Published Gene Signatures	genesigdb	15388584-Table4	-0.040112	0.071519	1	0	-1		15388584-Table4
GeneSigDB Published Gene Signatures	genesigdb	14871973-Table2	-0.037806	0.0341	1	0	-1		14871973-Table2
GeneSigDB Published Gene Signatures	genesigdb	18547747-Table1	-0.00075075	1	1	0	-1		18547747-Table1
GeneSigDB Published Gene Signatures	genesigdb	17072343-Table1	-0.0046118	1	1	0	-1		17072343-Table1
GeneSigDB Published Gene Signatures	genesigdb	15902281-TableS1a	0.0069713	1	1	0	1		15902281-TableS1a
GeneSigDB Published Gene Signatures	genesigdb	17571080-SuppTable2b	-0.01539	0.77427	1	0	-1		17571080-SuppTable2b
GeneSigDB Published Gene Signatures	genesigdb	15869706-TableS2	-0.026169	0.64484	1	0	-1		15869706-TableS2
GeneSigDB Published Gene Signatures	genesigdb	18172295-SuppTable1	-0.033945	0.069689	1	0	-1		18172295-SuppTable1
GeneSigDB Published Gene Signatures	genesigdb	15297395-SuppTable2	0.032443	0.31369	1	0	1		15297395-SuppTable2
GeneSigDB Published Gene Signatures	genesigdb	19621087-Table1a	-0.020056	0.20495	1	0	-1		19621087-Table1a
GeneSigDB Published Gene Signatures	genesigdb	12679940-Table1	-0.020056	0.20743	1	0	-1		12679940-Table1
GeneSigDB Published Gene Signatures	genesigdb	16014681-table2	0.0085264	1	1	0	1		16014681-table2
GeneSigDB Published Gene Signatures	genesigdb	17115125-SuppTable2	0.016999	0.68827	1	0	1		17115125-SuppTable2
GeneSigDB Published Gene Signatures	genesigdb	16818663-Table3	0.0054161	1	1	0	1		16818663-Table3
GeneSigDB Published Gene Signatures	genesigdb	18166798-Figure2	0.011583	0.5955	1	0	1		18166798-Figure2
GeneSigDB Published Gene Signatures	genesigdb	15467746-Table2	-0.023917	0.11946	1	0	-1		15467746-Table2
GeneSigDB Published Gene Signatures	genesigdb	17148579-TableS2	-0.0061669	1	1	0	-1		17148579-TableS2
GeneSigDB Published Gene Signatures	genesigdb	19074895-SuppTable4	-0.0061669	1	1	0	-1		19074895-SuppTable4
GeneSigDB Published Gene Signatures	genesigdb	19658189-TableS8a	-0.0061669	1	1	0	-1		19658189-TableS8a
GeneSigDB Published Gene Signatures	genesigdb	11733577-Figure2	0.011583	0.59863	1	0	1		11733577-Figure2
GeneSigDB Published Gene Signatures	genesigdb	15723654-Table4	0.011583	0.59621	1	0	1		15723654-Table4
GeneSigDB Published Gene Signatures	genesigdb	20547991-ST1	0.011583	0.60016	1	0	1		20547991-ST1
GeneSigDB Published Gene Signatures	genesigdb	18317448-Table2	-0.023917	0.12183	1	0	-1		18317448-Table2
GeneSigDB Published Gene Signatures	genesigdb	14585372-Table1	-0.0061669	1	1	0	-1		14585372-Table1
GeneSigDB Published Gene Signatures	genesigdb	19269367-TableS1	0.0015551	1	1	0	1		19269367-TableS1
GeneSigDB Published Gene Signatures	genesigdb	20161705-Table3	0.0054161	1	1	0	1		20161705-Table3
GeneSigDB Published Gene Signatures	genesigdb	20161705-Table4	0.011583	0.60025	1	0	1		20161705-Table4
GeneSigDB Published Gene Signatures	genesigdb	20460173-ImmPortInterleukinReceptors	-0.0084728	1	1	0	-1		20460173-ImmPortInterleukinReceptors
GeneSigDB Published Gene Signatures	genesigdb	20460173-ImmPortCytokineReceptors	0.11208	0.055939	1	0	1		20460173-ImmPortCytokineReceptors
GeneSigDB Published Gene Signatures	genesigdb	12472567-Table5	0.011583	0.59626	1	0	1		12472567-Table5
GeneSigDB Published Gene Signatures	genesigdb	16368891-Table1	0.015444	0.58144	1	0	1		16368891-Table1
GeneSigDB Published Gene Signatures	genesigdb	18959789-Table5	-0.0023059	1	1	0	-1		18959789-Table5
GeneSigDB Published Gene Signatures	genesigdb	15170602-Table3	-0.0023059	1	1	0	-1		15170602-Table3
GeneSigDB Published Gene Signatures	genesigdb	15860665-Table1	0.011583	0.60076	1	0	1		15860665-Table1
GeneSigDB Published Gene Signatures	genesigdb	18172295-SuppTable3	0.013138	0.69147	1	0	1		18172295-SuppTable3
GeneSigDB Published Gene Signatures	genesigdb	15845616-SuppTable2	-0.022362	0.37813	1	0	-1		15845616-SuppTable2
GeneSigDB Published Gene Signatures	genesigdb	16397240-SuppTable9	-0.016195	0.59321	1	0	-1		16397240-SuppTable9
GeneSigDB Published Gene Signatures	genesigdb	16813654-SuppFile2	0.0015551	1	1	0	1		16813654-SuppFile2
GeneSigDB Published Gene Signatures	genesigdb	18081427-TableS8	-0.019251	0.5582	1	0	-1		18081427-TableS8
GeneSigDB Published Gene Signatures	genesigdb	19658189-TableS4	0.083441	0.064539	1	0	1		19658189-TableS4
GeneSigDB Published Gene Signatures	genesigdb	15474998-tableS1b	0.0093308	0.82465	1	0	1		15474998-tableS1b
GeneSigDB Published Gene Signatures	genesigdb	17660535-TableS4a	-0.10323	0.085749	1	0	-1		17660535-TableS4a
GeneSigDB Published Gene Signatures	genesigdb	18535662-TableS2d	-0.038556	0.16573	1	0	-1		18535662-TableS2d
GeneSigDB Published Gene Signatures	genesigdb	12917485-Table7	0.0054161	1	1	0	1		12917485-Table7
GeneSigDB Published Gene Signatures	genesigdb	18425577-TableS3a	0.03861	0.12564	1	0	1		18425577-TableS3a
GeneSigDB Published Gene Signatures	genesigdb	17683518-193GeneTable	0.015444	0.57967	1	0	1		17683518-193GeneTable
GeneSigDB Published Gene Signatures	genesigdb	17683518-813GeneTable	-0.057057	0.10726	1	0	-1		17683518-813GeneTable
GeneSigDB Published Gene Signatures	genesigdb	15352029-TableII-UpRegulated	-0.0061669	1	1	0	-1		15352029-TableII-UpRegulated
GeneSigDB Published Gene Signatures	genesigdb	19399471-SuppTable2	0.011583	0.59973	1	0	1		19399471-SuppTable2
GeneSigDB Published Gene Signatures	genesigdb	19597962-Table1	0.019305	0.36158	1	0	1		19597962-Table1
GeneSigDB Published Gene Signatures	genesigdb	18722011-SuppTable2l	0.019305	0.36291	1	0	1		18722011-SuppTable2l
GeneSigDB Published Gene Signatures	genesigdb	18487511-Table1	-0.0061669	1	1	0	-1		18487511-Table1
GeneSigDB Published Gene Signatures	genesigdb	17483316-Table2	0.0092771	0.70338	1	0	1		17483316-Table2
GeneSigDB Published Gene Signatures	genesigdb	17573669-SuppTable1	-0.033945	0.069699	1	0	-1		17573669-SuppTable1
GeneSigDB Published Gene Signatures	genesigdb	19278812-Table1	-0.0046118	1	1	0	-1		19278812-Table1
