dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
BioGRID Protein-Protein Interactions	biogrid	CASP7	-0.025667	0.12199	1	0	-1		CASP7
BioGRID Protein-Protein Interactions	biogrid	CDK8	-0.036408	0.071099	1	0	-1		CDK8
BioGRID Protein-Protein Interactions	biogrid	MED16	-0.0065572	1	1	0	-1		MED16
BioGRID Protein-Protein Interactions	biogrid	DDX3X	-0.042965	0.072289	1	0	-1		DDX3X
BioGRID Protein-Protein Interactions	biogrid	NR3C1	-0.013114	0.6136	1	0	-1		NR3C1
BioGRID Protein-Protein Interactions	biogrid	SDHA	-0.040592	0.03441	1	0	-1		SDHA
BioGRID Protein-Protein Interactions	biogrid	EWSR1	-0.042965	0.072549	1	0	-1		EWSR1
BioGRID Protein-Protein Interactions	biogrid	DNAJA1	0.0059951	1	1	0	1		DNAJA1
BioGRID Protein-Protein Interactions	biogrid	CCT5	-0.021483	0.20969	1	0	-1		CCT5
BioGRID Protein-Protein Interactions	biogrid	VCP	-0.056641	0.18592	1	0	-1		VCP
BioGRID Protein-Protein Interactions	biogrid	YWHAB	-0.047149	0.04394	1	0	-1		YWHAB
BioGRID Protein-Protein Interactions	biogrid	MAP1LC3A	-0.0065572	1	1	0	-1		MAP1LC3A
BioGRID Protein-Protein Interactions	biogrid	ILF2	-0.036408	0.071199	1	0	-1		ILF2
BioGRID Protein-Protein Interactions	biogrid	TARDBP	-0.051333	0.02255	1	0	-1		TARDBP
BioGRID Protein-Protein Interactions	biogrid	CAPZB	-0.021483	0.20821	1	0	-1		CAPZB
BioGRID Protein-Protein Interactions	biogrid	TBP	0.012552	0.60001	1	0	1		TBP
BioGRID Protein-Protein Interactions	biogrid	HMGA1	-0.036408	0.071829	1	0	-1		HMGA1
BioGRID Protein-Protein Interactions	biogrid	PSMD11	-0.021483	0.20979	1	0	-1		PSMD11
BioGRID Protein-Protein Interactions	biogrid	UCHL5	-0.021483	0.20918	1	0	-1		UCHL5
BioGRID Protein-Protein Interactions	biogrid	USP9X	0.012552	0.59662	1	0	1		USP9X
BioGRID Protein-Protein Interactions	biogrid	SLA	-0.0065572	1	1	0	-1		SLA
BioGRID Protein-Protein Interactions	biogrid	LCP2	-0.025667	0.12294	1	0	-1		LCP2
BioGRID Protein-Protein Interactions	biogrid	PIK3R1	0.0096172	0.77832	1	0	1		PIK3R1
BioGRID Protein-Protein Interactions	biogrid	SH2B1	0.0059951	1	1	0	1		SH2B1
BioGRID Protein-Protein Interactions	biogrid	VAV3	0.020921	0.35994	1	0	1		VAV3
BioGRID Protein-Protein Interactions	biogrid	ITK	0.001811	1	1	0	1		ITK
BioGRID Protein-Protein Interactions	biogrid	LCK	-0.034597	0.23302	1	0	-1		LCK
BioGRID Protein-Protein Interactions	biogrid	LYN	0.0054331	1	1	0	1		LYN
BioGRID Protein-Protein Interactions	biogrid	CSK	0.012552	0.59681	1	0	1		CSK
BioGRID Protein-Protein Interactions	biogrid	INPPL1	-0.017298	0.58578	1	0	-1		INPPL1
BioGRID Protein-Protein Interactions	biogrid	UBASH3B	-0.0065572	1	1	0	-1		UBASH3B
BioGRID Protein-Protein Interactions	biogrid	BCAP31	-0.021483	0.21015	1	0	-1		BCAP31
BioGRID Protein-Protein Interactions	biogrid	TUBG1	-0.021483	0.21193	1	0	-1		TUBG1
BioGRID Protein-Protein Interactions	biogrid	MAP2K3	-0.025667	0.12248	1	0	-1		MAP2K3
BioGRID Protein-Protein Interactions	biogrid	DOK4	0.012552	0.59855	1	0	1		DOK4
BioGRID Protein-Protein Interactions	biogrid	NCK2	-0.0065572	1	1	0	-1		NCK2
BioGRID Protein-Protein Interactions	biogrid	YWHAZ	-0.05789	0.02639	1	0	-1		YWHAZ
BioGRID Protein-Protein Interactions	biogrid	SVIL	0.020921	0.36056	1	0	1		SVIL
BioGRID Protein-Protein Interactions	biogrid	COPS2	-0.0065572	1	1	0	-1		COPS2
BioGRID Protein-Protein Interactions	biogrid	HBA1	-0.025667	0.12173	1	0	-1		HBA1
BioGRID Protein-Protein Interactions	biogrid	SRSF3	-0.040592	0.03373	1	0	-1		SRSF3
BioGRID Protein-Protein Interactions	biogrid	PCBP1	-0.032224	0.12176	1	0	-1		PCBP1
BioGRID Protein-Protein Interactions	biogrid	PCBP2	-0.021483	0.21035	1	0	-1		PCBP2
BioGRID Protein-Protein Interactions	biogrid	VPS35	-0.040592	0.0346	1	0	-1		VPS35
BioGRID Protein-Protein Interactions	biogrid	STIP1	-0.015487	0.6955	1	0	-1		STIP1
BioGRID Protein-Protein Interactions	biogrid	HSPA8	-0.081746	0.01581	1	0	-1		HSPA8
BioGRID Protein-Protein Interactions	biogrid	HSP90AA1	-0.0016861	1	1	0	-1		HSP90AA1
BioGRID Protein-Protein Interactions	biogrid	PAN2	-0.021483	0.2093	1	0	-1		PAN2
BioGRID Protein-Protein Interactions	biogrid	RPL17	-0.040592	0.03346	1	0	-1		RPL17
BioGRID Protein-Protein Interactions	biogrid	RPL23	-0.032224	0.12122	1	0	-1		RPL23
BioGRID Protein-Protein Interactions	biogrid	RPL23A	-0.032224	0.12089	1	0	-1		RPL23A
BioGRID Protein-Protein Interactions	biogrid	HNRNPM	-0.036408	0.071729	1	0	-1		HNRNPM
BioGRID Protein-Protein Interactions	biogrid	GNB2L1	-0.022045	0.49291	1	0	-1		GNB2L1
BioGRID Protein-Protein Interactions	biogrid	SQSTM1	-0.01786	0.74128	1	0	-1		SQSTM1
BioGRID Protein-Protein Interactions	biogrid	ACTB	-0.056079	0.089169	1	0	-1		ACTB
BioGRID Protein-Protein Interactions	biogrid	RBCK1	-0.021483	0.20886	1	0	-1		RBCK1
BioGRID Protein-Protein Interactions	biogrid	TAF1B	-0.0065572	1	1	0	-1		TAF1B
BioGRID Protein-Protein Interactions	biogrid	CBX5	0.012552	0.59468	1	0	1		CBX5
BioGRID Protein-Protein Interactions	biogrid	CSNK2B	-0.05789	0.02621	1	0	-1		CSNK2B
BioGRID Protein-Protein Interactions	biogrid	EIF3C	-0.025667	0.12219	1	0	-1		EIF3C
BioGRID Protein-Protein Interactions	biogrid	CIAO1	-0.025667	0.12145	1	0	-1		CIAO1
BioGRID Protein-Protein Interactions	biogrid	IGBP1	-0.025667	0.12267	1	0	-1		IGBP1
BioGRID Protein-Protein Interactions	biogrid	PDGFRA	0.012552	0.59658	1	0	1		PDGFRA
BioGRID Protein-Protein Interactions	biogrid	IL6ST	-0.0065572	1	1	0	-1		IL6ST
BioGRID Protein-Protein Interactions	biogrid	MBP	-0.025667	0.12177	1	0	-1		MBP
BioGRID Protein-Protein Interactions	biogrid	EXOSC1	-0.025667	0.12257	1	0	-1		EXOSC1
BioGRID Protein-Protein Interactions	biogrid	AP2M1	-0.019672	0.41397	1	0	-1		AP2M1
BioGRID Protein-Protein Interactions	biogrid	CAPN1	-0.025667	0.12258	1	0	-1		CAPN1
BioGRID Protein-Protein Interactions	biogrid	GSDMB	-0.0065572	1	1	0	-1		GSDMB
BioGRID Protein-Protein Interactions	biogrid	USP2	-0.021483	0.21136	1	0	-1		USP2
BioGRID Protein-Protein Interactions	biogrid	UBE2L3	-0.0065572	1	1	0	-1		UBE2L3
BioGRID Protein-Protein Interactions	biogrid	AIP	-0.0023731	1	1	0	-1		AIP
BioGRID Protein-Protein Interactions	biogrid	PRKCA	0.024543	0.53669	1	0	1		PRKCA
BioGRID Protein-Protein Interactions	biogrid	CAMK2A	-0.0065572	1	1	0	-1		CAMK2A
BioGRID Protein-Protein Interactions	biogrid	ADORA2A	0.012552	0.59488	1	0	1		ADORA2A
BioGRID Protein-Protein Interactions	biogrid	KRTAP5-9	-0.025667	0.12268	1	0	-1		KRTAP5-9
BioGRID Protein-Protein Interactions	biogrid	KRTAP10-7	-0.025667	0.12237	1	0	-1		KRTAP10-7
BioGRID Protein-Protein Interactions	biogrid	ATF4	-0.0023731	1	1	0	-1		ATF4
BioGRID Protein-Protein Interactions	biogrid	SRA1	-0.0023731	1	1	0	-1		SRA1
BioGRID Protein-Protein Interactions	biogrid	TGFB1I1	0.016736	0.58117	1	0	1		TGFB1I1
BioGRID Protein-Protein Interactions	biogrid	CDC42	-0.0065572	1	1	0	-1		CDC42
BioGRID Protein-Protein Interactions	biogrid	TERT	0.012552	0.59812	1	0	1		TERT
BioGRID Protein-Protein Interactions	biogrid	SUV39H1	0.012552	0.59848	1	0	1		SUV39H1
BioGRID Protein-Protein Interactions	biogrid	COL2A1	-0.0023731	1	1	0	-1		COL2A1
BioGRID Protein-Protein Interactions	biogrid	PEX5	-0.0065572	1	1	0	-1		PEX5
BioGRID Protein-Protein Interactions	biogrid	BGN	-0.0023731	1	1	0	-1		BGN
BioGRID Protein-Protein Interactions	biogrid	SLC9A3R1	0.029289	0.21789	1	0	1		SLC9A3R1
BioGRID Protein-Protein Interactions	biogrid	CR2	-0.025667	0.12247	1	0	-1		CR2
BioGRID Protein-Protein Interactions	biogrid	HSPB2	0.012552	0.59638	1	0	1		HSPB2
BioGRID Protein-Protein Interactions	biogrid	MME	-0.0065572	1	1	0	-1		MME
BioGRID Protein-Protein Interactions	biogrid	PDZD3	0.012552	0.59867	1	0	1		PDZD3
BioGRID Protein-Protein Interactions	biogrid	GNA11	0.012552	0.59872	1	0	1		GNA11
BioGRID Protein-Protein Interactions	biogrid	DRD1	0.012552	0.5975	1	0	1		DRD1
BioGRID Protein-Protein Interactions	biogrid	DNTTIP2	-0.0065572	1	1	0	-1		DNTTIP2
BioGRID Protein-Protein Interactions	biogrid	NUP210	-0.025667	0.12134	1	0	-1		NUP210
BioGRID Protein-Protein Interactions	biogrid	HIST1H1A	-0.040592	0.03405	1	0	-1		HIST1H1A
BioGRID Protein-Protein Interactions	biogrid	ERLIN2	0.001811	1	1	0	1		ERLIN2
BioGRID Protein-Protein Interactions	biogrid	EXOC3	-0.025667	0.12154	1	0	-1		EXOC3
BioGRID Protein-Protein Interactions	biogrid	ARHGEF5	-0.0065572	1	1	0	-1		ARHGEF5
BioGRID Protein-Protein Interactions	biogrid	CHD4	-0.0065572	1	1	0	-1		CHD4
BioGRID Protein-Protein Interactions	biogrid	ACVRL1	-0.0065572	1	1	0	-1		ACVRL1
BioGRID Protein-Protein Interactions	biogrid	FKBP1A	0.001811	1	1	0	1		FKBP1A
BioGRID Protein-Protein Interactions	biogrid	SLC25A5	-0.017298	0.58928	1	0	-1		SLC25A5
BioGRID Protein-Protein Interactions	biogrid	ILF3	-0.032224	0.12174	1	0	-1		ILF3
BioGRID Protein-Protein Interactions	biogrid	SYNCRIP	-0.047149	0.04274	1	0	-1		SYNCRIP
BioGRID Protein-Protein Interactions	biogrid	PA2G4	-0.036408	0.071059	1	0	-1		PA2G4
BioGRID Protein-Protein Interactions	biogrid	EPRS	-0.021483	0.21072	1	0	-1		EPRS
BioGRID Protein-Protein Interactions	biogrid	IARS	-0.040592	0.03368	1	0	-1		IARS
BioGRID Protein-Protein Interactions	biogrid	LARS	-0.025667	0.12064	1	0	-1		LARS
BioGRID Protein-Protein Interactions	biogrid	RPL28	-0.021483	0.20902	1	0	-1		RPL28
BioGRID Protein-Protein Interactions	biogrid	SPTBN1	-0.040592	0.03435	1	0	-1		SPTBN1
BioGRID Protein-Protein Interactions	biogrid	KRT8	-0.032224	0.12221	1	0	-1		KRT8
BioGRID Protein-Protein Interactions	biogrid	RNF5	-0.0065572	1	1	0	-1		RNF5
BioGRID Protein-Protein Interactions	biogrid	RNF31	-0.0023731	1	1	0	-1		RNF31
BioGRID Protein-Protein Interactions	biogrid	TIAM1	-0.0065572	1	1	0	-1		TIAM1
BioGRID Protein-Protein Interactions	biogrid	NCL	-0.062075	0.01409	1	0	-1		NCL
BioGRID Protein-Protein Interactions	biogrid	HNRNPF	-0.017298	0.58928	1	0	-1		HNRNPF
BioGRID Protein-Protein Interactions	biogrid	SEC22B	-0.0023731	1	1	0	-1		SEC22B
BioGRID Protein-Protein Interactions	biogrid	SEPT9	-0.040592	0.03434	1	0	-1		SEPT9
BioGRID Protein-Protein Interactions	biogrid	ANP32A	-0.0023731	1	1	0	-1		ANP32A
BioGRID Protein-Protein Interactions	biogrid	HIST1H3A	-0.025667	0.12214	1	0	-1		HIST1H3A
BioGRID Protein-Protein Interactions	biogrid	HIST2H3C	-0.040592	0.03404	1	0	-1		HIST2H3C
BioGRID Protein-Protein Interactions	biogrid	RBM14	-0.051333	0.02177	1	0	-1		RBM14
BioGRID Protein-Protein Interactions	biogrid	CSNK2A2	-0.040592	0.03382	1	0	-1		CSNK2A2
BioGRID Protein-Protein Interactions	biogrid	EIF3K	-0.040592	0.03432	1	0	-1		EIF3K
BioGRID Protein-Protein Interactions	biogrid	EIF4G2	-0.025667	0.12173	1	0	-1		EIF4G2
BioGRID Protein-Protein Interactions	biogrid	EIF4E	-0.040592	0.0341	1	0	-1		EIF4E
BioGRID Protein-Protein Interactions	biogrid	EFTUD2	-0.040592	0.03387	1	0	-1		EFTUD2
BioGRID Protein-Protein Interactions	biogrid	PLD2	0.016736	0.57825	1	0	1		PLD2
BioGRID Protein-Protein Interactions	biogrid	PSMB2	-0.025667	0.1227	1	0	-1		PSMB2
BioGRID Protein-Protein Interactions	biogrid	SDC2	-0.021483	0.20796	1	0	-1		SDC2
BioGRID Protein-Protein Interactions	biogrid	EIF4A1	-0.021483	0.20771	1	0	-1		EIF4A1
BioGRID Protein-Protein Interactions	biogrid	NONO	-0.036408	0.071689	1	0	-1		NONO
BioGRID Protein-Protein Interactions	biogrid	RPS12	-0.040592	0.03477	1	0	-1		RPS12
BioGRID Protein-Protein Interactions	biogrid	PFKP	-0.025667	0.12173	1	0	-1		PFKP
BioGRID Protein-Protein Interactions	biogrid	IQGAP1	-0.040592	0.03411	1	0	-1		IQGAP1
BioGRID Protein-Protein Interactions	biogrid	PCMT1	-0.040592	0.03458	1	0	-1		PCMT1
BioGRID Protein-Protein Interactions	biogrid	ALDOA	-0.036408	0.071259	1	0	-1		ALDOA
BioGRID Protein-Protein Interactions	biogrid	ATP5A1	-0.047149	0.04306	1	0	-1		ATP5A1
BioGRID Protein-Protein Interactions	biogrid	PDIA6	-0.025667	0.12111	1	0	-1		PDIA6
BioGRID Protein-Protein Interactions	biogrid	SF3B1	-0.025667	0.1207	1	0	-1		SF3B1
BioGRID Protein-Protein Interactions	biogrid	PARP1	-0.049522	0.066669	1	0	-1		PARP1
BioGRID Protein-Protein Interactions	biogrid	PRKDC	-0.01786	0.73976	1	0	-1		PRKDC
BioGRID Protein-Protein Interactions	biogrid	SPTAN1	-0.0065572	1	1	0	-1		SPTAN1
BioGRID Protein-Protein Interactions	biogrid	RPL24	-0.025667	0.12021	1	0	-1		RPL24
BioGRID Protein-Protein Interactions	biogrid	HNRNPA0	-0.025667	0.12094	1	0	-1		HNRNPA0
BioGRID Protein-Protein Interactions	biogrid	HSPA9	-0.042965	0.072399	1	0	-1		HSPA9
BioGRID Protein-Protein Interactions	biogrid	HNRNPD	-0.051333	0.02272	1	0	-1		HNRNPD
BioGRID Protein-Protein Interactions	biogrid	HNRNPA1	-0.068632	0.0159	1	0	-1		HNRNPA1
BioGRID Protein-Protein Interactions	biogrid	YBX1	-0.032224	0.12159	1	0	-1		YBX1
BioGRID Protein-Protein Interactions	biogrid	DHX9	-0.021483	0.20894	1	0	-1		DHX9
BioGRID Protein-Protein Interactions	biogrid	HNRNPU	-0.032224	0.12079	1	0	-1		HNRNPU
BioGRID Protein-Protein Interactions	biogrid	TUBB4B	-0.047149	0.04337	1	0	-1		TUBB4B
BioGRID Protein-Protein Interactions	biogrid	CCT2	-0.021483	0.21196	1	0	-1		CCT2
BioGRID Protein-Protein Interactions	biogrid	CCT7	-0.040592	0.03441	1	0	-1		CCT7
BioGRID Protein-Protein Interactions	biogrid	TUBA1A	0.001811	1	1	0	1		TUBA1A
BioGRID Protein-Protein Interactions	biogrid	TUBB2A	-0.0023731	1	1	0	-1		TUBB2A
BioGRID Protein-Protein Interactions	biogrid	TUBB6	-0.017298	0.58946	1	0	-1		TUBB6
BioGRID Protein-Protein Interactions	biogrid	LGALS3BP	-0.0023731	1	1	0	-1		LGALS3BP
BioGRID Protein-Protein Interactions	biogrid	CCT3	-0.036408	0.071759	1	0	-1		CCT3
BioGRID Protein-Protein Interactions	biogrid	HSPA4	-0.0011241	1	1	0	-1		HSPA4
BioGRID Protein-Protein Interactions	biogrid	DNAJA2	0.016736	0.57971	1	0	1		DNAJA2
BioGRID Protein-Protein Interactions	biogrid	RPL31	-0.040592	0.03381	1	0	-1		RPL31
BioGRID Protein-Protein Interactions	biogrid	PSMA6	-0.025667	0.12316	1	0	-1		PSMA6
BioGRID Protein-Protein Interactions	biogrid	KIAA0368	-0.0023731	1	1	0	-1		KIAA0368
BioGRID Protein-Protein Interactions	biogrid	NOS2	-0.036408	0.072519	1	0	-1		NOS2
BioGRID Protein-Protein Interactions	biogrid	PLK1	-0.0023731	1	1	0	-1		PLK1
BioGRID Protein-Protein Interactions	biogrid	CASP3	-0.025667	0.12307	1	0	-1		CASP3
BioGRID Protein-Protein Interactions	biogrid	TICAM1	-0.0065572	1	1	0	-1		TICAM1
BioGRID Protein-Protein Interactions	biogrid	IKBKG	-0.013114	0.6155	1	0	-1		IKBKG
BioGRID Protein-Protein Interactions	biogrid	TRAF6	-0.0071192	1	1	0	-1		TRAF6
BioGRID Protein-Protein Interactions	biogrid	TAB1	-0.021483	0.21085	1	0	-1		TAB1
BioGRID Protein-Protein Interactions	biogrid	TRAF3	-0.0089302	1	1	0	-1		TRAF3
BioGRID Protein-Protein Interactions	biogrid	CHMP4A	0.012552	0.59449	1	0	1		CHMP4A
BioGRID Protein-Protein Interactions	biogrid	ENG	-0.0065572	1	1	0	-1		ENG
BioGRID Protein-Protein Interactions	biogrid	SMAD4	-0.0023731	1	1	0	-1		SMAD4
BioGRID Protein-Protein Interactions	biogrid	SMAD7	-0.0065572	1	1	0	-1		SMAD7
BioGRID Protein-Protein Interactions	biogrid	SMURF1	-0.017298	0.5897	1	0	-1		SMURF1
BioGRID Protein-Protein Interactions	biogrid	RBBP4	-0.0065572	1	1	0	-1		RBBP4
BioGRID Protein-Protein Interactions	biogrid	PARK7	-0.0065572	1	1	0	-1		PARK7
BioGRID Protein-Protein Interactions	biogrid	TGIF1	-0.025667	0.12245	1	0	-1		TGIF1
BioGRID Protein-Protein Interactions	biogrid	SP1	-0.026229	0.47055	1	0	-1		SP1
BioGRID Protein-Protein Interactions	biogrid	HDAC1	-0.03697	0.31753	1	0	-1		HDAC1
BioGRID Protein-Protein Interactions	biogrid	NCOR2	0.016174	0.73971	1	0	1		NCOR2
BioGRID Protein-Protein Interactions	biogrid	HDAC4	-0.0089302	1	1	0	-1		HDAC4
BioGRID Protein-Protein Interactions	biogrid	HDAC7	0.016736	0.57975	1	0	1		HDAC7
BioGRID Protein-Protein Interactions	biogrid	HDAC9	-0.040592	0.03373	1	0	-1		HDAC9
BioGRID Protein-Protein Interactions	biogrid	JUN	-0.015487	0.69725	1	0	-1		JUN
BioGRID Protein-Protein Interactions	biogrid	EP300	-0.0011241	1	1	0	-1		EP300
BioGRID Protein-Protein Interactions	biogrid	KAT2B	-0.017298	0.58645	1	0	-1		KAT2B
BioGRID Protein-Protein Interactions	biogrid	PML	0.0059951	1	1	0	1		PML
BioGRID Protein-Protein Interactions	biogrid	NCOA3	-0.011303	0.70844	1	0	-1		NCOA3
BioGRID Protein-Protein Interactions	biogrid	NRIP1	-0.011303	0.7129	1	0	-1		NRIP1
BioGRID Protein-Protein Interactions	biogrid	NCOA4	0.020921	0.36068	1	0	1		NCOA4
BioGRID Protein-Protein Interactions	biogrid	TRIM24	0.014363	0.69072	1	0	1		TRIM24
BioGRID Protein-Protein Interactions	biogrid	GRIP1	0.029289	0.21862	1	0	1		GRIP1
BioGRID Protein-Protein Interactions	biogrid	CASP1	-0.0065572	1	1	0	-1		CASP1
BioGRID Protein-Protein Interactions	biogrid	ATAD3A	-0.021483	0.20776	1	0	-1		ATAD3A
BioGRID Protein-Protein Interactions	biogrid	PICALM	-0.025667	0.12173	1	0	-1		PICALM
BioGRID Protein-Protein Interactions	biogrid	MED7	-0.021483	0.20746	1	0	-1		MED7
BioGRID Protein-Protein Interactions	biogrid	BTRC	-0.042965	0.071729	1	0	-1		BTRC
BioGRID Protein-Protein Interactions	biogrid	TIMM50	0.012552	0.59552	1	0	1		TIMM50
BioGRID Protein-Protein Interactions	biogrid	NUBP2	0.012552	0.59731	1	0	1		NUBP2
BioGRID Protein-Protein Interactions	biogrid	BCR	-0.0065572	1	1	0	-1		BCR
BioGRID Protein-Protein Interactions	biogrid	CBLB	-0.0023731	1	1	0	-1		CBLB
BioGRID Protein-Protein Interactions	biogrid	PLCG2	-0.0065572	1	1	0	-1		PLCG2
BioGRID Protein-Protein Interactions	biogrid	ZAP70	-0.021483	0.21139	1	0	-1		ZAP70
BioGRID Protein-Protein Interactions	biogrid	SYK	-0.03697	0.31383	1	0	-1		SYK
BioGRID Protein-Protein Interactions	biogrid	INPP5D	-0.0023731	1	1	0	-1		INPP5D
BioGRID Protein-Protein Interactions	biogrid	PTPN11	0.0078062	1	1	0	1		PTPN11
BioGRID Protein-Protein Interactions	biogrid	JAK3	0.012552	0.59688	1	0	1		JAK3
BioGRID Protein-Protein Interactions	biogrid	TYK2	0.012552	0.59815	1	0	1		TYK2
BioGRID Protein-Protein Interactions	biogrid	FRS2	-0.0023731	1	1	0	-1		FRS2
BioGRID Protein-Protein Interactions	biogrid	PTPN1	0.010179	0.70114	1	0	1		PTPN1
BioGRID Protein-Protein Interactions	biogrid	GRB10	0.0059951	1	1	0	1		GRB10
BioGRID Protein-Protein Interactions	biogrid	IRS2	0.020921	0.35982	1	0	1		IRS2
BioGRID Protein-Protein Interactions	biogrid	HCK	0.001811	1	1	0	1		HCK
BioGRID Protein-Protein Interactions	biogrid	PTK6	-0.0065572	1	1	0	-1		PTK6
BioGRID Protein-Protein Interactions	biogrid	SRC	0.036533	0.46633	1	0	1		SRC
BioGRID Protein-Protein Interactions	biogrid	RASA1	0.0059951	1	1	0	1		RASA1
BioGRID Protein-Protein Interactions	biogrid	STAT3	0.032911	0.37788	1	0	1		STAT3
BioGRID Protein-Protein Interactions	biogrid	FGFR2	-0.025667	0.12013	1	0	-1		FGFR2
BioGRID Protein-Protein Interactions	biogrid	RPS6KB2	-0.025667	0.12099	1	0	-1		RPS6KB2
BioGRID Protein-Protein Interactions	biogrid	KNG1	-0.0023731	1	1	0	-1		KNG1
BioGRID Protein-Protein Interactions	biogrid	SERPINA5	0.016736	0.57951	1	0	1		SERPINA5
BioGRID Protein-Protein Interactions	biogrid	PROCR	-0.0065572	1	1	0	-1		PROCR
BioGRID Protein-Protein Interactions	biogrid	TF	-0.025667	0.11929	1	0	-1		TF
BioGRID Protein-Protein Interactions	biogrid	MED6	-0.017298	0.58911	1	0	-1		MED6
BioGRID Protein-Protein Interactions	biogrid	MED21	-0.021483	0.20939	1	0	-1		MED21
BioGRID Protein-Protein Interactions	biogrid	TRIP4	-0.017298	0.59058	1	0	-1		TRIP4
BioGRID Protein-Protein Interactions	biogrid	TPR	-0.040592	0.03446	1	0	-1		TPR
BioGRID Protein-Protein Interactions	biogrid	PDIA3	-0.013114	0.61474	1	0	-1		PDIA3
BioGRID Protein-Protein Interactions	biogrid	CALR	0.022732	0.47025	1	0	1		CALR
BioGRID Protein-Protein Interactions	biogrid	VKORC1	-0.0065572	1	1	0	-1		VKORC1
BioGRID Protein-Protein Interactions	biogrid	STAT6	-0.013114	0.61537	1	0	-1		STAT6
BioGRID Protein-Protein Interactions	biogrid	EXOC6	-0.0065572	1	1	0	-1		EXOC6
BioGRID Protein-Protein Interactions	biogrid	NOS3	-0.025667	0.12257	1	0	-1		NOS3
BioGRID Protein-Protein Interactions	biogrid	PSME2	-0.0065572	1	1	0	-1		PSME2
BioGRID Protein-Protein Interactions	biogrid	TRAM1	-0.040592	0.03414	1	0	-1		TRAM1
BioGRID Protein-Protein Interactions	biogrid	RANBP1	-0.0065572	1	1	0	-1		RANBP1
BioGRID Protein-Protein Interactions	biogrid	SLC25A1	-0.025667	0.12251	1	0	-1		SLC25A1
BioGRID Protein-Protein Interactions	biogrid	KLF5	-0.0065572	1	1	0	-1		KLF5
BioGRID Protein-Protein Interactions	biogrid	F10	0.016736	0.58176	1	0	1		F10
BioGRID Protein-Protein Interactions	biogrid	DDX54	-0.017298	0.5914	1	0	-1		DDX54
BioGRID Protein-Protein Interactions	biogrid	ATXN2L	-0.0023731	1	1	0	-1		ATXN2L
BioGRID Protein-Protein Interactions	biogrid	POLD3	-0.0065572	1	1	0	-1		POLD3
BioGRID Protein-Protein Interactions	biogrid	CLTCL1	0.012552	0.59823	1	0	1		CLTCL1
BioGRID Protein-Protein Interactions	biogrid	PSMC3	0.012552	0.59724	1	0	1		PSMC3
BioGRID Protein-Protein Interactions	biogrid	PSMA5	-0.032224	0.12256	1	0	-1		PSMA5
BioGRID Protein-Protein Interactions	biogrid	VAMP8	-0.025667	0.12146	1	0	-1		VAMP8
BioGRID Protein-Protein Interactions	biogrid	SEC61B	-0.017298	0.58723	1	0	-1		SEC61B
BioGRID Protein-Protein Interactions	biogrid	PSMA7	-0.032224	0.12198	1	0	-1		PSMA7
BioGRID Protein-Protein Interactions	biogrid	ARF6	-0.021483	0.20968	1	0	-1		ARF6
BioGRID Protein-Protein Interactions	biogrid	AMFR	-0.0089302	1	1	0	-1		AMFR
BioGRID Protein-Protein Interactions	biogrid	AUP1	0.012552	0.59804	1	0	1		AUP1
BioGRID Protein-Protein Interactions	biogrid	RAB10	-0.040592	0.0345	1	0	-1		RAB10
BioGRID Protein-Protein Interactions	biogrid	LIMA1	-0.0065572	1	1	0	-1		LIMA1
BioGRID Protein-Protein Interactions	biogrid	SCAMP3	-0.0065572	1	1	0	-1		SCAMP3
BioGRID Protein-Protein Interactions	biogrid	AP1B1	-0.0065572	1	1	0	-1		AP1B1
BioGRID Protein-Protein Interactions	biogrid	AP2A1	-0.025667	0.12173	1	0	-1		AP2A1
BioGRID Protein-Protein Interactions	biogrid	AP2B1	-0.025667	0.12173	1	0	-1		AP2B1
BioGRID Protein-Protein Interactions	biogrid	ST13	0.001811	1	1	0	1		ST13
BioGRID Protein-Protein Interactions	biogrid	CRYAB	-0.025667	0.12137	1	0	-1		CRYAB
BioGRID Protein-Protein Interactions	biogrid	CD9	-0.0065572	1	1	0	-1		CD9
BioGRID Protein-Protein Interactions	biogrid	ATXN1	-0.0023731	1	1	0	-1		ATXN1
BioGRID Protein-Protein Interactions	biogrid	HK2	-0.040592	0.03358	1	0	-1		HK2
BioGRID Protein-Protein Interactions	biogrid	PTK2B	-0.025667	0.12413	1	0	-1		PTK2B
BioGRID Protein-Protein Interactions	biogrid	STAT5B	0.018547	0.68807	1	0	1		STAT5B
BioGRID Protein-Protein Interactions	biogrid	MED25	0.012552	0.59666	1	0	1		MED25
BioGRID Protein-Protein Interactions	biogrid	FBXW7	0.012552	0.59806	1	0	1		FBXW7
BioGRID Protein-Protein Interactions	biogrid	SMAD3	0.0078062	1	1	0	1		SMAD3
BioGRID Protein-Protein Interactions	biogrid	ITCH	0.020921	0.36059	1	0	1		ITCH
BioGRID Protein-Protein Interactions	biogrid	MTA2	0.020921	0.35988	1	0	1		MTA2
BioGRID Protein-Protein Interactions	biogrid	HGS	0.001249	1	1	0	1		HGS
BioGRID Protein-Protein Interactions	biogrid	ESR2	-0.0065572	1	1	0	-1		ESR2
BioGRID Protein-Protein Interactions	biogrid	PPARG	-0.013114	0.61287	1	0	-1		PPARG
BioGRID Protein-Protein Interactions	biogrid	NCOA6	-0.011303	0.70869	1	0	-1		NCOA6
