dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	occlusion precerebral artery	0.070831	0.14887	1	0	1		occlusion precerebral artery|carotid artery occlusion
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	transsexualism	-0.043029	0.41939	1	0	-1		transsexualism|gender identity disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	physical urticaria	0.034453	0.4455	1	0	1		physical urticaria|dermatographia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lesch-nyhan syndrome	0.0013134	0.97176	1	0	1		lesch-nyhan syndrome|purine-pyrimidine metabolic disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	laryngeal disease	0.043163	0.59867	1	0	1		laryngeal disease|laryngitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	open-angle glaucoma	-0.062411	0.36326	1	0	-1		open-angle glaucoma|primary open angle glaucoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	diabetic retinopathy	-0.032971	0.79861	1	0	-1		diabetic retinopathy|retinal vascular disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	subcutaneous mycosis	-0.024765	0.46206	1	0	-1		subcutaneous mycosis|chromoblastomycosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	conjunctivitis	-0.036107	0.64077	1	0	-1		conjunctivitis|conjunctival disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	glomerulonephritis	-0.01221	0.93617	1	0	-1		glomerulonephritis|nephritis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	germinoma	0.021191	0.74918	1	0	1		germinoma|seminoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hydrocephalus	0.044825	0.57311	1	0	1		hydrocephalus|intracranial hypertension
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	malignant dermis tumor	0.03254	0.58011	1	0	1		malignant dermis tumor|malignant skin fibrous histiocytoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	serous cystadenocarcinoma	0.005927	0.91881	1	0	1		serous cystadenocarcinoma|cystadenocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pulmonary valve stenosis	-0.0014653	0.96849	1	0	-1		pulmonary valve stenosis|pulmonary valve disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	dravet syndrome	-0.0047652	0.93584	1	0	-1		dravet syndrome|infancy electroclinical syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	tympanic membrane disease	0.040972	0.27997	1	0	1		tympanic membrane disease|tympanosclerosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	neuroacanthocytosis	-0.013124	0.86701	1	0	-1		neuroacanthocytosis|chorea-acanthocytosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	allergic conjunctivitis	-0.076575	0.23564	1	0	-1		allergic conjunctivitis|chronic conjunctivitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	abdominal tuberculosis	0.013142	0.8305	1	0	1		abdominal tuberculosis|gastrointestinal tuberculosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	nerve compression syndrome	0.033889	0.49888	1	0	1		nerve compression syndrome|carpal tunnel syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	glossitis	0.02046	0.66104	1	0	1		glossitis|tongue disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hidradenitis	0.023146	0.73343	1	0	1		hidradenitis|hidradenitis suppurativa
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	agoraphobia	0.10173	0.19404	1	0	1		agoraphobia|phobic disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cerebral infarction	0.056381	0.60995	1	0	1		cerebral infarction|brain infarction
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	idiopathic interstitial pneumonia	-0.10265	0.25849	1	0	-1		idiopathic interstitial pneumonia|idiopathic pulmonary fibrosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	scrapie	-0.027747	0.44825	1	0	-1		scrapie|prion disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	t cell deficiency	-0.13558	0.0075699	1	0	-1		t cell deficiency|digeorge syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	aortic aneurysm	0.029669	0.72927	1	0	1		aortic aneurysm|abdominal aortic aneurysm
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	alkaptonuria	0.039227	0.44604	1	0	1		alkaptonuria|ochronosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	central core myopathy	0.031631	0.76187	1	0	1		central core myopathy|congenital structural myopathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chronic eosinophilic pneumonia	-0.038498	0.40819	1	0	-1		chronic eosinophilic pneumonia|eosinophilic pneumonia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	osteochondrodysplasia	-0.022796	0.82705	1	0	-1		osteochondrodysplasia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	night blindness	-0.020138	0.48128	1	0	-1		night blindness|congenital stationary night blindness
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	intracranial thrombosis	0.12921	0.077609	1	0	1		intracranial thrombosis|carotid artery thrombosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	aspergillosis	-0.081209	0.27263	1	0	-1		aspergillosis|invasive aspergillosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	impotence	0.075614	0.2575	1	0	1		impotence|penile disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	juvenile spinal muscular atrophy	0.027706	0.59521	1	0	1		juvenile spinal muscular atrophy|survival motor neuron spinal muscular atrophy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	meningioma	0.088204	0.30328	1	0	1		meningioma|central nervous system cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	inherited blood coagulation disease	0.13891	0.27749	1	0	1		inherited blood coagulation disease|von willebrand's disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	carcinoma of supraglottis	0.010663	0.7717	1	0	1		carcinoma of supraglottis|supraglottis cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	human granulocytic anaplasmosis	-0.011355	0.80641	1	0	-1		human granulocytic anaplasmosis|ehrlichiosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	parasitic helminthiasis infectious disease	-0.022312	0.80896	1	0	-1		parasitic helminthiasis infectious disease|schistosomiasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cholangitis	0.01811	0.82377	1	0	1		cholangitis|sclerosing cholangitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	perivascular tumor	0.041473	0.44527	1	0	1		perivascular tumor|perivascular epithelioid cell tumor
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	endocrine system disease	0.34366	0.13356	1	0	1		endocrine system disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	paraphilia disorder	-0.012367	0.78974	1	0	-1		paraphilia disorder|exhibitionism
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	eye accommodation disease	-0.010646	0.76031	1	0	-1		eye accommodation disease|presbyopia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	leukodystrophy	0.079131	0.38246	1	0	1		leukodystrophy|cerebral degeneration
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	interstitial lung disease	-0.17476	0.1557	1	0	-1		interstitial lung disease|pulmonary fibrosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	prostate disease	0.032537	0.65225	1	0	1		prostate disease|prostatitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	scleritis	0.019704	0.64082	1	0	1		scleritis|scleral disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ovarian disease	0.008023	0.92885	1	0	1		ovarian disease|premature ovarian failure
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	penile cancer	-0.033303	0.35838	1	0	-1		penile cancer|penis carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	neuroendocrine tumor	0.10122	0.085529	1	0	1		neuroendocrine tumor|paraganglioma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	leishmaniasis	-0.10911	0.24144	1	0	-1		leishmaniasis|visceral leishmaniasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pathological gambling	0.12263	0.11895	1	0	1		pathological gambling|impulse control disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chronic myeloproliferative disease	0.051688	0.38749	1	0	1		chronic myeloproliferative disease|hemorrhagic thrombocythemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	myositis	-0.049163	0.56876	1	0	-1		myositis|dermatomyositis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gastrointestinal system benign neoplasm	0.024897	0.67102	1	0	1		gastrointestinal system benign neoplasm|intestinal benign neoplasm
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	iron metabolism disease	-0.0058225	0.86677	1	0	-1		iron metabolism disease|hemosiderosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	viral hepatitis	-0.038282	0.70332	1	0	-1		viral hepatitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gilbert syndrome	-0.034142	0.33871	1	0	-1		gilbert syndrome|bilirubin metabolic disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ovarian benign neoplasm	0.0033914	0.89394	1	0	1		ovarian benign neoplasm|ovarian brenner tumor
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	alcoholic neuropathy	-0.016847	0.60864	1	0	-1		alcoholic neuropathy|inflammatory and toxic neuropathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	glucose intolerance	0.11486	0.29607	1	0	1		glucose intolerance
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	parathyroid adenoma	0.092271	0.36481	1	0	1		parathyroid adenoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	iridocyclitis	0.0017807	1	1	0	1		iridocyclitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	neonatal anemia	0.038143	0.3523	1	0	1		neonatal anemia|twin-to-twin transfusion syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	impaired renal function disease	0.11388	0.13965	1	0	1		impaired renal function disease|nephrogenic diabetes insipidus
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	benign epilepsy with centrotemporal spikes	-0.0084228	0.51153	1	0	-1		benign epilepsy with centrotemporal spikes|childhood electroclinical syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	boutonneuse fever	-0.016376	0.68727	1	0	-1		boutonneuse fever|spotted fever
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	factor xi deficiency	0.069465	0.45806	1	0	1		factor xi deficiency
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hypersensitivity reaction type iii disease	-0.065997	0.17967	1	0	-1		hypersensitivity reaction type iii disease|arthus reaction
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	papillary adenocarcinoma	0.038292	0.36481	1	0	1		papillary adenocarcinoma|papillary serous adenocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pituitary cancer	0.028096	0.35682	1	0	1		pituitary cancer|hormone producing pituitary cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cerebellum cancer	0.0054112	1	1	0	1		cerebellum cancer|cerebellar medulloblastoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	diffuse large b-cell lymphoma	-0.0070488	0.91302	1	0	-1		diffuse large b-cell lymphoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gaucher's disease	0.19188	0.061499	1	0	1		gaucher's disease|sphingolipidosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	adult respiratory distress syndrome	0.057377	0.66923	1	0	1		adult respiratory distress syndrome|respiratory failure
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	macroglobulinemia	0.086741	0.17697	1	0	1		macroglobulinemia|plasma protein metabolism disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	rickets	0.062503	0.52664	1	0	1		rickets
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	mitochondrial metabolism disease	-0.028279	0.41244	1	0	-1		mitochondrial metabolism disease|mitochondrial myopathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	osteoblastoma	0.0029632	0.93666	1	0	1		osteoblastoma|bone benign neoplasm
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	apparent mineralocorticoid excess syndrome	0.040813	0.73304	1	0	1		apparent mineralocorticoid excess syndrome|steroid inherited metabolic disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gestational choriocarcinoma	0.0033758	0.97809	1	0	1		gestational choriocarcinoma|placental choriocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	fetal alcohol spectrum disorder	-0.059111	0.15605	1	0	-1		fetal alcohol spectrum disorder|fetal alcohol syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	disseminated intravascular coagulation	0.21892	0.10218	1	0	1		disseminated intravascular coagulation
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hyperopia	0.023784	0.44881	1	0	1		hyperopia|strabismus
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	orbital disease	-0.011124	0.58067	1	0	-1		orbital disease|myopathy of extraocular muscle
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	acromegaly	0.092272	0.085709	1	0	1		acromegaly|hyperpituitarism
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	familial hemiplegic migraine	0.08121	0.098369	1	0	1		familial hemiplegic migraine|migraine with aura
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	orbital plasma cell granuloma	0.013841	0.62709	1	0	1		orbital plasma cell granuloma|chronic orbital inflammation
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	follicular adenoma	0.0035668	0.93649	1	0	1		follicular adenoma|thyroid adenoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	duodenal disease	0.077542	0.15194	1	0	1		duodenal disease|duodenogastric reflux
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	thyroid medullary carcinoma	0.099244	0.20284	1	0	1		thyroid medullary carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	phlebitis	0.11553	0.10746	1	0	1		phlebitis|thrombophlebitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	congenital diaphragmatic hernia	-0.0076874	0.85088	1	0	-1		congenital diaphragmatic hernia|diaphragm disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	dental pulp disease	0.042148	0.44162	1	0	1		dental pulp disease|pulpitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	peripheral nervous system disease	0.12246	0.22731	1	0	1		peripheral nervous system disease|polyneuropathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	trypanosomiasis	-0.12192	0.18984	1	0	-1		trypanosomiasis|chagas disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lymphangioma	0.01965	0.69006	1	0	1		lymphangioma|cystic lymphangioma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	anxiety disorder	0.13693	0.2562	1	0	1		anxiety disorder|panic disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gallbladder carcinoma	-0.025696	0.55404	1	0	-1		gallbladder carcinoma|gallbladder cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gingivitis	-0.017984	0.83805	1	0	-1		gingivitis|gingival disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	microcephaly	-0.0021024	0.94927	1	0	-1		microcephaly|congenital nervous system abnormality
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	varicose veins	0.10391	0.22715	1	0	1		varicose veins|vein disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ischemic bone disease	0.097068	0.31265	1	0	1		ischemic bone disease|osteonecrosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	myopia	-0.045347	0.52867	1	0	-1		myopia|refractive error
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	thymus gland disease	-0.054275	0.03426	1	0	-1		thymus gland disease|ectopic thymus
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	tertiary neurosyphilis	-0.023608	0.25593	1	0	-1		tertiary neurosyphilis|tertiary syphilis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hypersplenism	0.023446	0.65578	1	0	1		hypersplenism|splenic disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	factor viii deficiency	0.090066	0.35655	1	0	1		factor viii deficiency
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	prostatic adenoma	0.015492	0.42949	1	0	1		prostatic adenoma|male reproductive organ benign neoplasm
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	borderline personality disorder	0.10552	0.24275	1	0	1		borderline personality disorder|personality disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	heart conduction disease	0.10517	0.13768	1	0	1		heart conduction disease|brugada syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	x-linked hyper igm syndrome	-0.02778	0.40547	1	0	-1		x-linked hyper igm syndrome|hyperimmunoglobulin syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ovarian germ cell cancer	-0.01305	0.70868	1	0	-1		ovarian germ cell cancer|ovarian germ cell teratoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bone giant cell tumor	0.10016	0.14937	1	0	1		bone giant cell tumor|giant cell tumor
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chondromalacia	-0.0022447	0.94344	1	0	-1		chondromalacia|relapsing polychondritis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	electroclinical syndrome	-0.0080425	0.91578	1	0	-1		electroclinical syndrome|epilepsy syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	giant hemangioma	0.021553	0.59634	1	0	1		giant hemangioma|intestinal impaction
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pulmonary large cell neuroendocrine carcinoma	-0.054393	0.04817	1	0	-1		pulmonary large cell neuroendocrine carcinoma|lung large cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chronic meningitis	0.035445	0.4004	1	0	1		chronic meningitis|eosinophilic meningitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	scrub typhus	-0.079472	0.02922	1	0	-1		scrub typhus|typhus
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	intestinal obstruction	0.11081	0.24261	1	0	1		intestinal obstruction|ileus
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	suppurative otitis media	0.015414	0.59489	1	0	1		suppurative otitis media|chronic purulent otitis media
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	anemia	0.088119	0.57953	1	0	1		anemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	nutrition disease	0.090073	0.3792	1	0	1		nutrition disease|nutritional deficiency disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	adolescence-adult electroclinical syndrome	0.053393	0.52009	1	0	1		adolescence-adult electroclinical syndrome|juvenile absence epilepsy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	acute conjunctivitis	0.02866	0.55119	1	0	1		acute conjunctivitis|acute contagious conjunctivitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lactic acidosis	0.13478	0.1297	1	0	1		lactic acidosis|metabolic acidosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	oropharynx cancer	0.023247	0.75367	1	0	1		oropharynx cancer|pharynx cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	multiple epiphyseal dysplasia	-0.028592	0.53353	1	0	-1		multiple epiphyseal dysplasia|pseudoachondroplasia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	toxoplasmosis	-0.064932	0.39898	1	0	-1		toxoplasmosis|coccidiosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	uveal disease	-0.16885	0.10829	1	0	-1		uveal disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	contact dermatitis	-0.097285	0.19013	1	0	-1		contact dermatitis|allergic contact dermatitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	macrocytic anemia	0.035932	0.60611	1	0	1		macrocytic anemia|megaloblastic anemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	deep keratitis	-0.035404	0.04722	1	0	-1		deep keratitis|interstitial keratitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	nephrocalcinosis	0.12671	0.091829	1	0	1		nephrocalcinosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cortical blindness	-0.0052887	0.86617	1	0	-1		cortical blindness|visual cortex disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	adenocarcinoma	0.016318	0.91907	1	0	1		adenocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	saethre-chotzen syndrome	0.026004	0.83096	1	0	1		saethre-chotzen syndrome|acrocephalosyndactylia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cavernous hemangioma	0.04059	0.37807	1	0	1		cavernous hemangioma|vascular hemostatic disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hypersensitivity vasculitis	-0.040382	0.088609	1	0	-1		hypersensitivity vasculitis|henoch-schoenlein purpura
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bone resorption disease	0.18437	0.2702	1	0	1		bone resorption disease|osteoporosis|bone remodeling disease
