dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Renal hypouricemia	0.0029886	0.98408	1	0	1		Renal hypouricemia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Gout	0.00045969	0.68787	1	0	1		Gout
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Autoimmune Diseases	-0.00033102	0.96084	1	0	-1		Autoimmune Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Airway Obstruction	0.0084361	0.49438	1	0	1		Airway Obstruction
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Bronchopulmonary Dysplasia	0.0032769	0.77512	1	0	1		Bronchopulmonary Dysplasia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Anoxia	0.0057707	0.84882	1	0	1		Anoxia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperlipidemias	0.0079806	0.71505	1	0	1		Hyperlipidemias
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Sialorrhea	-4.6454e-05	0.97256	1	0	-1		Sialorrhea
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Optic Atrophy	-0.00059632	0.35362	1	0	-1		Optic Atrophy
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Enterocolitis, Necrotizing	0.014935	0.47171	1	0	1		Enterocolitis, Necrotizing
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Oligospermia	0.00097045	0.90521	1	0	1		Oligospermia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Thrombocythemia, Essential	0.011007	0.58813	1	0	1		Thrombocythemia, Essential
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypergammaglobulinemia	-0.00022351	0.65275	1	0	-1		Hypergammaglobulinemia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Leukemia, Myeloid	0.0022781	0.97498	1	0	1		Leukemia, Myeloid
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Carbon Tetrachloride Poisoning	0.00016974	0.77139	1	0	1		Carbon Tetrachloride Poisoning
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ophthalmoplegia	-0.0011966	0.18557	1	0	-1		Ophthalmoplegia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Gastroparesis	-0.013819	0.12165	1	0	-1		Gastroparesis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Mycoplasma Infections	0.0041516	0.35691	1	0	1		Mycoplasma Infections
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Osteolysis	0.006244	0.98467	1	0	1		Osteolysis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Tumor Lysis Syndrome	-0.00046437	0.47253	1	0	-1		Tumor Lysis Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypocalcemia	0.0062131	0.88195	1	0	1		Hypocalcemia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cough	0.0049041	0.47715	1	0	1		Cough
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Purpura, Schoenlein-Henoch	0.0039573	0.57145	1	0	1		Purpura, Schoenlein-Henoch
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Shock	0.0020846	0.13726	1	0	1		Shock
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Tachycardia	0.021464	0.18399	1	0	1		Tachycardia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Parapsoriasis	5.6926e-05	0.67083	1	0	1		Parapsoriasis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pregnancy, Ectopic	-1.0068e-05	0.93706	1	0	-1		Pregnancy, Ectopic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Mixed Tumor, Mullerian	-0.00013951	0.77116	1	0	-1		Mixed Tumor, Mullerian
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Meningitis	0.00039886	0.6812	1	0	1		Meningitis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypoalphalipoproteinemias	-0.00046383	0.59135	1	0	-1		Hypoalphalipoproteinemias
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Carcinoma, Ductal	0.0040997	0.44352	1	0	1		Carcinoma, Ductal
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Keratosis, Seborrheic	-0.00044753	0.03122	1	0	-1		Keratosis, Seborrheic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Supratentorial Neoplasms	-0.0012621	0.00075999	1	0	-1		Supratentorial Neoplasms
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	AIDS-related Kaposi sarcoma	-0.00026336	0.1444	1	0	-1		AIDS-related Kaposi sarcoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Paranoid Disorders	0.0038214	0.61928	1	0	1		Paranoid Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Muscle Rigidity	0.0027781	0.18051	1	0	1		Muscle Rigidity
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Corneal Neovascularization	0.0036401	0.82356	1	0	1		Corneal Neovascularization
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Folic Acid Deficiency	0.0035992	0.70967	1	0	1		Folic Acid Deficiency
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Schizophrenia	0.039248	0.25036	1	0	1		Schizophrenia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Radiculopathy	0.0004849	0.31613	1	0	1		Radiculopathy
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hemangioma	0.00095355	0.15707	1	0	1		Hemangioma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ischemia	-0.0016498	0.86549	1	0	-1		Ischemia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Diabetes, Gestational	-0.0060682	0.82981	1	0	-1		Diabetes, Gestational
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Lameness, Animal	-0.00036851	0.38676	1	0	-1		Lameness, Animal
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Immune Complex Diseases	0.0041239	0.45018	1	0	1		Immune Complex Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypertension, Pregnancy-Induced	0.0041935	0.43465	1	0	1		Hypertension, Pregnancy-Induced
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Helicobacter Infections	0.0035877	0.74561	1	0	1		Helicobacter Infections
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Acidosis, Lactic	0.0036801	0.64465	1	0	1		Acidosis, Lactic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Adenocarcinoma of lung	-0.01011	0.19622	1	0	-1		Adenocarcinoma of lung
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Isaacs Syndrome	0.00011822	0.76759	1	0	1		Isaacs Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Aphasia, Broca	0.00035144	0.38748	1	0	1		Aphasia, Broca
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Breast Neoplasms	0.023075	0.58301	1	0	1		Breast Neoplasms
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pain	0.051338	0.056119	1	0	1		Pain
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Optic Nerve Diseases	-0.0022377	0.20756	1	0	-1		Optic Nerve Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ceroid Lipofuscinosis, Neuronal, 6	-0.00030161	0.67126	1	0	-1		Ceroid Lipofuscinosis, Neuronal, 6
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperparathyroidism	0.0084303	0.39964	1	0	1		Hyperparathyroidism
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Oligodendroglioma	-8.2711e-06	0.98024	1	0	-1		Oligodendroglioma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Gonadal Dysgenesis	0.00036143	0.46588	1	0	1		Gonadal Dysgenesis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Protein Deficiency	-0.027942	0.01261	1	0	-1		Protein Deficiency
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Psoriasis	0.019888	0.42897	1	0	1		Psoriasis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cleft Palate	-0.023491	0.23581	1	0	-1		Cleft Palate
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Esophageal Neoplasms	-0.0092947	0.68751	1	0	-1		Esophageal Neoplasms
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Tongue Diseases	0.0008171	0.03878	1	0	1		Tongue Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Monoclonal Gammopathy of Undetermined Significance	-0.00053477	0.14892	1	0	-1		Monoclonal Gammopathy of Undetermined Significance
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypervitaminosis A	-0.00066383	0.28676	1	0	-1		Hypervitaminosis A
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cardiac Complexes, Premature	-0.00071433	0.23333	1	0	-1		Cardiac Complexes, Premature
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypothermia	0.0048419	0.83169	1	0	1		Hypothermia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pulmonary Embolism	0.0059667	0.76023	1	0	1		Pulmonary Embolism
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Breast Diseases	-0.00024231	0.70251	1	0	-1		Breast Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Gliosis	-0.013964	0.092819	1	0	-1		Gliosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Asbestosis	0.0069381	0.96456	1	0	1		Asbestosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Psychomotor Agitation	0.0019424	0.34284	1	0	1		Psychomotor Agitation
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Medulloblastoma	-0.0076575	0.62078	1	0	-1		Medulloblastoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Arrest of spermatogenesis	-0.00039926	0.62795	1	0	-1		Arrest of spermatogenesis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Carcinoma, Small Cell	0.0026296	0.97913	1	0	1		Carcinoma, Small Cell
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Urinary Incontinence, Urge	0.00016328	0.20946	1	0	1		Urinary Incontinence, Urge
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Diabetes Mellitus, Experimental	-0.015076	0.65057	1	0	-1		Diabetes Mellitus, Experimental
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Respiratory Tract Diseases	0.0099967	0.49471	1	0	1		Respiratory Tract Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Seizures	0.014702	0.66684	1	0	1		Seizures
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Nephritis	0.0043241	0.51536	1	0	1		Nephritis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ureteral Obstruction	-0.010346	0.15079	1	0	-1		Ureteral Obstruction
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Infertility	0.0064091	0.92326	1	0	1		Infertility
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Drug-Induced Liver Injury, Chronic	-0.00039939	0.63524	1	0	-1		Drug-Induced Liver Injury, Chronic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Respiratory System Abnormalities	-0.013168	0.17476	1	0	-1		Respiratory System Abnormalities
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Multiple Sclerosis, Chronic Progressive	-8.0833e-05	0.86734	1	0	-1		Multiple Sclerosis, Chronic Progressive
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ketosis	-8.1766e-05	0.89249	1	0	-1		Ketosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neoplasm Metastasis	0.050434	0.12768	1	0	1		Neoplasm Metastasis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Brain Edema	0.0050124	0.87698	1	0	1		Brain Edema
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Epilepsies, Myoclonic	0.0017024	0.12011	1	0	1		Epilepsies, Myoclonic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Mononeuropathies	-0.0013041	0.20418	1	0	-1		Mononeuropathies
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypokinesia	0.00071984	0.77395	1	0	1		Hypokinesia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Liver Diseases	-0.046501	0.04073	1	0	-1		Liver Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Blister	0.00011518	0.90622	1	0	1		Blister
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Common Cold	-0.00052008	0.2298	1	0	-1		Common Cold
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Weight Gain	-0.02461	0.22773	1	0	-1		Weight Gain
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Acute Kidney Injury	0.0084326	0.75167	1	0	1		Acute Kidney Injury
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Liver Diseases, Alcoholic	-0.0017707	0.12727	1	0	-1		Liver Diseases, Alcoholic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Tissue Adhesions	-0.00020955	0.58508	1	0	-1		Tissue Adhesions
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Glucose Intolerance	0.006209	0.73306	1	0	1		Glucose Intolerance
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Erectile Dysfunction	0.011619	0.34954	1	0	1		Erectile Dysfunction
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Systemic carnitine deficiency	6.8318e-07	0.99508	1	0	1		Systemic carnitine deficiency
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Endomyocardial Fibrosis	0.011222	0.4016	1	0	1		Endomyocardial Fibrosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Fetal Diseases	0.00062033	0.6812	1	0	1		Fetal Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cystadenoma	-0.00072382	0.34653	1	0	-1		Cystadenoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Psychomotor Disorders	-6.4028e-07	0.99973	1	0	-1		Psychomotor Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Olfaction Disorders	-0.0019416	0.16933	1	0	-1		Olfaction Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Death	-0.0035209	0.089339	1	0	-1		Death
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pericardial Effusion	0.0068859	0.77665	1	0	1		Pericardial Effusion
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Parkinson Disease	0.019495	0.4004	1	0	1		Parkinson Disease
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neoplasms, Radiation-Induced	-0.0005417	0.10651	1	0	-1		Neoplasms, Radiation-Induced
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Alzheimer Disease	-0.037526	0.17088	1	0	-1		Alzheimer Disease
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Myocardial Ischemia	-0.020832	0.50359	1	0	-1		Myocardial Ischemia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Uterine Neoplasms	0.0031382	0.72027	1	0	1		Uterine Neoplasms
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Dysgeusia	0.0005683	0.48741	1	0	1		Dysgeusia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Optic Neuritis	-0.001371	0.085039	1	0	-1		Optic Neuritis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Kidney Diseases	0.020523	0.46306	1	0	1		Kidney Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Spasms, Infantile	0.000403	0.63289	1	0	1		Spasms, Infantile
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Budd-Chiari Syndrome	-0.00067684	0.31001	1	0	-1		Budd-Chiari Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Burns, Chemical	0.015181	0.50605	1	0	1		Burns, Chemical
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Status Epilepticus	-0.035683	0.15367	1	0	-1		Status Epilepticus
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pancreatic Pseudocyst	-0.00029703	0.26876	1	0	-1		Pancreatic Pseudocyst
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Retinal Hemorrhage	-0.00033581	0.614	1	0	-1		Retinal Hemorrhage
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Carcinoma, Renal Cell	0.0011776	0.9784	1	0	1		Carcinoma, Renal Cell
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Urologic Diseases	-0.00052901	0.56384	1	0	-1		Urologic Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Aneurysm	0.0041615	0.48635	1	0	1		Aneurysm
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Epilepsy, Tonic-Clonic	0.0017429	0.43447	1	0	1		Epilepsy, Tonic-Clonic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Embryo Loss	-0.0013756	0.37285	1	0	-1		Embryo Loss
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Jaundice, Obstructive	0.0015064	0.32515	1	0	1		Jaundice, Obstructive
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Diabetes Mellitus	-0.024198	0.27588	1	0	-1		Diabetes Mellitus
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cocaine-Related Disorders	-0.020716	0.52375	1	0	-1		Cocaine-Related Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Craniosynostoses	0.0072613	0.91744	1	0	1		Craniosynostoses
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Eating Disorders	-0.00025537	0.83704	1	0	-1		Eating Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Kidney Papillary Necrosis	-0.00048023	0.66684	1	0	-1		Kidney Papillary Necrosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neurobehavioral Manifestations	-0.016777	0.03682	1	0	-1		Neurobehavioral Manifestations
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Renal Osteodystrophy	0.00078562	0.054569	1	0	1		Renal Osteodystrophy
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Adenocarcinoma	-0.0011989	0.97097	1	0	-1		Adenocarcinoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Alcohol-Related Disorders	0.00059264	0.42583	1	0	1		Alcohol-Related Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neurodegenerative Diseases	-0.017226	0.35836	1	0	-1		Neurodegenerative Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Carcinoma, Embryonal	-0.0019036	0.0058099	1	0	-1		Carcinoma, Embryonal
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Endophthalmitis	6.1261e-06	0.99435	1	0	1		Endophthalmitis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Dental Caries	-0.00042559	0.67221	1	0	-1		Dental Caries
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Agoraphobia	0.0010359	0.13208	1	0	1		Agoraphobia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	MELAS Syndrome	-0.010018	0.21264	1	0	-1		MELAS Syndrome|Ophthalmoplegia, Chronic Progressive External
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Leukomalacia, Periventricular	-0.00045759	0.48419	1	0	-1		Leukomalacia, Periventricular|Ileal Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Vertebrobasilar Insufficiency	0.00031709	0.50705	1	0	1		Vertebrobasilar Insufficiency
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Macroglossia	0.00031363	0.37783	1	0	1		Macroglossia|Urinary Incontinence, Stress
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypovolemia	0.00011947	0.82788	1	0	1		Hypovolemia|Ecchymosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Bidirectional tachycardia	7.5658e-05	0.65579	1	0	1		Bidirectional tachycardia|Adiposis Dolorosa
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Choanal Atresia	-0.00038299	0.15964	1	0	-1		Choanal Atresia|Rapidly progressive glomerulonephritis with pulmonary hemorrhage
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Choroid Diseases	0.00010302	0.68257	1	0	1		Choroid Diseases|Dyspareunia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Micronuclei, Chromosome-Defective	-0.003339	0.67446	1	0	-1		Micronuclei, Chromosome-Defective
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Tinnitus	0.0031648	0.71651	1	0	1		Tinnitus
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Calcinosis	-0.019245	0.11181	1	0	-1		Calcinosis|Heart Valve Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Serotonin Syndrome	0.0012891	0.35177	1	0	1		Serotonin Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Iridocyclitis	0.00051134	0.052199	1	0	1		Iridocyclitis|Obstetric Labor Complications
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Abnormalities, Severe Teratoid	-0.00088359	0.2414	1	0	-1		Abnormalities, Severe Teratoid
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Motion Sickness	-0.00028222	0.30848	1	0	-1		Motion Sickness|Pressure Ulcer
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cardiotoxicity	-0.0012405	0.12955	1	0	-1		Cardiotoxicity|Hyperamylasemia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pain, Postoperative	0.00073491	0.54171	1	0	1		Pain, Postoperative|Escherichia coli Infections
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Chromosome 22, microdeletion 22 q11	0.00026375	0.35764	1	0	1		Chromosome 22, microdeletion 22 q11|Nerve Compression Syndromes
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Mycosis Fungoides	-0.00040313	0.2733	1	0	-1		Mycosis Fungoides
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Guillain-Barre Syndrome	-0.001104	0.22609	1	0	-1		Guillain-Barre Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Brain Abscess	-0.00027075	0.54479	1	0	-1		Brain Abscess|Meningitis, Pneumococcal
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Bacteriuria	0.00019579	0.095559	1	0	1		Bacteriuria|Dysentery, Bacillary
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pelvic Pain	-0.00016643	0.59014	1	0	-1		Pelvic Pain|Cicatrix
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperhidrosis	0.00021874	0.78451	1	0	1		Hyperhidrosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Phlebitis	-8.9662e-05	0.93774	1	0	-1		Phlebitis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Stupor	0.00023948	0.85166	1	0	1		Stupor|Unconsciousness
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Digestive System Abnormalities	0.00016328	0.66062	1	0	1		Digestive System Abnormalities|Anorectal Anomalies
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Carcinoid Tumor	-0.00056399	0.29022	1	0	-1		Carcinoid Tumor
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Drug Overdose	0.0044412	0.53644	1	0	1		Drug Overdose
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Spinal Cord Diseases	-0.010409	0.19946	1	0	-1		Spinal Cord Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Rhabdomyolysis	0.0011449	0.69944	1	0	1		Rhabdomyolysis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Carcinoma, Signet Ring Cell	-0.00011484	0.45425	1	0	-1		Carcinoma, Signet Ring Cell|Germinoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Metabolic Diseases	0.0071261	0.81706	1	0	1		Metabolic Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Endocrine Gland Neoplasms	0.00012713	0.78757	1	0	1		Endocrine Gland Neoplasms
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Bone Resorption	-0.023782	0.059239	1	0	-1		Bone Resorption
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Nervous System Malformations	-0.00321	0.10187	1	0	-1		Nervous System Malformations
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Unverricht-Lundborg Syndrome	3.41e-06	0.98771	1	0	1		Unverricht-Lundborg Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Multiple Organ Failure	0.006894	0.84765	1	0	1		Multiple Organ Failure
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypoplastic Left Heart Syndrome	-0.00080178	0.082649	1	0	-1		Hypoplastic Left Heart Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Musculoskeletal Abnormalities	-0.01366	0.11771	1	0	-1		Musculoskeletal Abnormalities
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Mitochondrial Diseases	0.0020476	0.83304	1	0	1		Mitochondrial Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neoplasms	-0.0020575	0.94113	1	0	-1		Neoplasms
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperandrogenism	0.000754	0.24324	1	0	1		Hyperandrogenism
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Vestibular Diseases	0.0075113	0.76776	1	0	1		Vestibular Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Eyelid Diseases	0.0031417	0.83322	1	0	1		Eyelid Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Precancerous Conditions	-0.0067864	0.62489	1	0	-1		Precancerous Conditions
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Puberty, Precocious	0.0037015	0.63002	1	0	1		Puberty, Precocious
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypertension	0.053575	0.22165	1	0	1		Hypertension
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Amnesia, Retrograde	0.00081713	0.32972	1	0	1		Amnesia, Retrograde
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperlipoproteinemia Type III	6.4547e-05	0.7348	1	0	1		Hyperlipoproteinemia Type III|Hyperlipoproteinemia Type V
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Facial Pain	-0.0013451	0.15118	1	0	-1		Facial Pain
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Atrophy	0.0030035	0.69599	1	0	1		Atrophy
